objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r
588015507655884929,353.44039561,-1.13852639,20.003263,18.149349,17.312515,16.860168,16.565737,3325,41,1,64,4.826135
588015507655884947,353.46543739,-1.10525957,19.768339,17.65727,16.684296,16.262478,15.915792,3325,41,1,64,4.484744
588015507655884993,353.43879162,-1.15671504,20.104246,18.192039,17.276011,16.830446,16.482206,3325,41,1,64,5.782743
588015507655950447,353.60754025,-1.05678725,19.127399,17.718046,17.008282,16.609798,16.320532,3325,41,1,65,3.748616
588015507656016028,353.77170994,-1.09414631,20.025417,18.186666,17.118528,16.618425,16.235703,3325,41,1,66,7.294391
588015508194525330,357.55641668,-0.78241085,19.221834,18.109573,17.55761,17.198441,16.960947,3325,41,2,91,6.077747
588015508730282110,354.90750991,-0.30976072,19.093267,17.656626,16.966125,16.610716,16.307446,3325,41,3,74,6.396135
588015508194590792,357.5731717,-0.73488219,19.534435,17.783976,16.886723,16.472467,16.145758,3325,41,2,92,5.106688
588015508195442767,359.52026059,-0.78129768,18.324284,17.145779,16.721804,16.454679,16.305813,3325,41,2,105,10.454631
588015508730282134,354.96495421,-0.25048537,18.869162,16.940466,15.94031,15.506501,15.124827,3325,41,3,74,13.424203
588015509263876197,347.42733113,0.18040918,20.905416,18.593515,17.608316,17.184656,16.837509,3325,41,4,24,3.820916
588015508195442791,359.59590768,-0.71291516,20.27632,18.406017,17.515499,17.090273,16.770384,3325,41,2,105,2.404188
588015508195442792,359.59615984,-0.62953062,19.306635,18.452887,17.969746,-9999,-9999,3325,41,2,105,9.784457
588015508195508304,359.70064558,-0.6613231,20.532316,18.654104,17.706484,17.300165,16.983856,3325,41,2,106,2.74477
588015508194590795,357.57862257,-0.8146953,19.028118,17.111147,16.22164,15.791049,15.45025,3325,41,2,92,5.856243
588015508194590813,357.63509292,-0.63422627,20.684395,18.48564,17.209902,16.685965,16.30357,3325,41,2,92,5.202533
587731187275858096,355.90251562,0.63455671,20.44482,18.367853,17.316586,16.821207,16.432388,2662,40,5,255,3.540812
588015508726874124,347.11228687,-0.41928157,18.022419,16.923002,16.709915,16.520588,16.404011,3325,41,3,22,6.266662
588015508726939726,347.24156395,-0.38411753,18.289721,17.223158,16.794193,16.58712,16.458424,3325,41,3,23,18.021379
588015508730347554,355.06820954,-0.27390262,20.339766,18.239843,17.486959,16.992483,16.847551,3325,41,3,75,3.421524
588015508193345695,354.76853201,-0.73329586,19.846546,18.214233,17.382689,16.988405,16.688036,3325,41,2,73,3.276997
588015508193345721,354.82605308,-0.64315546,19.173443,17.159056,16.183502,15.698071,15.302084,3325,41,2,73,5.112068
588015507656671399,355.2889174,-1.17164727,19.285069,17.288963,16.337769,15.934469,15.597193,3325,41,1,76,7.18437
587731187275858117,355.94634054,0.70587611,18.748476,16.763018,15.786419,15.352559,15.088508,2662,40,5,255,6.508989
588015507656736901,355.33917759,-1.1107892,19.736063,18.054289,17.1915,16.712267,16.354324,3325,41,1,77,7.355182
588015507656736913,355.36151404,-1.11868884,20.893528,18.814243,17.562399,17.053442,16.693907,3325,41,1,77,3.975718
588015507656736986,355.43950845,-1.09154035,19.366024,17.995983,17.494389,17.247385,17.122337,3325,41,1,77,13.003014
587731187276054701,356.39045514,0.64976567,19.629442,17.832655,16.916836,16.505949,16.181133,2662,40,5,258,3.47568
588015507656999006,355.97295178,-1.23552742,19.705778,17.77762,16.874945,16.446314,16.121084,3325,41,1,81,5.771857
588015507656999024,356.02544683,-1.21205186,19.901646,18.028574,17.177961,16.782349,16.491232,3325,41,1,81,2.74222
588015507657326713,356.7601157,-1.05026553,20.381737,18.596647,17.50699,17.055155,16.70261,3325,41,1,86,3.612074
588015508730347618,355.03577898,-0.39045011,19.59206,17.889875,17.074863,16.683807,16.397118,3325,41,3,75,2.707771
588015508730347628,355.04749825,-0.21877805,20.004345,18.421133,17.570595,17.059572,16.684235,3325,41,3,75,5.723155
588015508730347655,355.13089304,-0.37740061,18.9282,17.120874,16.177031,15.704407,15.516193,3325,41,3,75,5.288854
