objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r
587731185136369792,14.17036572,-1.03452838,18.434626,16.490881,15.588432,15.177173,14.822434,2662,40,1,377,4.632353
587731185136369777,14.14736313,-0.87365773,20.140545,18.510475,17.522814,17.069767,16.733906,2662,40,1,377,4.451854
587731185136369770,14.12703902,-0.85746748,20.762655,18.357344,17.213358,16.74411,16.343832,2662,40,1,377,4.71284
587731185136369746,14.09812116,-0.98690223,17.79788,15.871846,14.992337,14.575665,14.244747,2662,40,1,377,7.132997
587731185136369713,14.18888119,-0.94078264,19.640779,17.9524,17.161106,16.7801,16.500193,2662,40,1,377,2.967559
587731185135255721,11.64994749,-1.04273648,19.410795,18.032339,17.505886,17.181604,17.00177,2662,40,1,360,4.884362
587731185135255692,11.60906462,-1.00509702,20.351439,18.179487,17.223446,16.815903,16.511164,2662,40,1,360,3.586555
587731185135255683,11.59918291,-0.90218581,19.459492,17.551186,16.619778,16.187708,15.866812,2662,40,1,360,3.454226
587731185135255681,11.59349853,-1.01807423,18.982992,17.222628,16.187899,15.706861,15.293354,2662,40,1,360,9.578974
587731185135255661,11.55283165,-1.02051607,19.226391,17.289911,16.243505,15.807053,15.460864,2662,40,1,360,5.257373
587731185135190282,11.53288473,-1.02064621,19.308735,17.637018,16.722492,16.261549,15.909856,2662,40,1,359,6.064305
587731185133420640,7.42182966,-0.98396571,19.127504,17.176046,16.268982,15.843031,15.471392,2662,40,1,332,3.829658
587731185133420606,7.36869659,-0.99131163,19.992998,17.990158,16.914059,16.446186,16.077696,2662,40,1,332,4.481293
587731185133355168,7.28241399,-0.93070465,20.586689,18.876827,17.600988,17.108276,16.744505,2662,40,1,331,6.260919
587731185133355154,7.25108837,-0.87599521,20.04141,18.237316,17.339582,16.942213,16.628441,2662,40,1,331,3.142863
587731185130995898,1.85457759,-0.8628453,17.557667,16.458691,16.004423,15.660895,15.538576,2662,40,1,295,8.542603
587731185130995844,1.82007669,-0.93310866,18.085253,16.870699,16.28009,15.888908,15.658268,2662,40,1,295,5.934921
587731185130995784,1.91601427,-0.85739513,19.988398,18.217457,17.344521,16.93292,16.628881,2662,40,1,295,2.957087
587731185130930310,1.78412109,-0.90049072,20.194675,18.518406,17.487631,17.05175,16.712315,2662,40,1,294,3.761688
587731185130930290,1.732748,-0.96134053,18.973711,17.794889,17.040607,16.592804,16.340202,2662,40,1,294,5.152788
587731185130930284,1.72302843,-0.84806134,20.222263,18.315229,17.394274,16.988394,16.682766,2662,40,1,294,3.050633
587731185130930280,1.70942769,-0.95600607,19.574465,18.379169,17.694319,17.325775,17.106882,2662,40,1,294,4.650887
587731185130471602,0.7540866,-0.94658202,20.898109,18.96224,17.666882,17.161163,16.802252,2662,40,1,287,3.896516
587731185130340514,0.32418292,-0.93667263,21.072123,18.90823,17.419935,16.849012,16.508705,2662,40,1,285,6.363885
587731185130340390,0.34893213,-0.85193048,19.139315,17.339783,16.369362,15.911883,15.581584,2662,40,1,285,4.732111
587731185130274947,0.3060332,-0.99293402,20.670374,18.753262,17.6164,16.973793,16.557037,2662,40,1,284,4.585443
587731185130274887,0.17208681,-0.95542445,21.097761,19.030796,17.697987,17.196896,16.811121,2662,40,1,284,6.147833
587731185668849941,4.19247119,-0.58981187,18.804214,17.798824,17.363659,17.084675,16.860317,2662,40,2,310,6.642426
587731185668849945,4.19490536,-0.47382112,18.271952,16.949995,16.384624,16.049038,15.788902,2662,40,2,310,10.776002
587731185668849950,4.19642643,-0.46757765,20.266382,18.471336,17.601204,17.191563,16.857958,2662,40,2,310,2.633198
587731185667604608,1.28300308,-0.52378666,19.525883,17.321402,16.352999,15.953087,15.565036,2662,40,2,291,6.563476
587731185135190270,11.52087874,-0.97721777,19.349422,17.330235,16.35351,15.920057,15.57368,2662,40,1,359,7.466563
587731185135190258,11.50908668,-0.91190232,20.634653,18.698782,17.69169,17.278477,16.94857,2662,40,1,359,3.542379
587731185135190244,11.49599818,-0.88497414,20.003468,17.951208,16.926947,16.490265,16.108084,2662,40,1,359,3.614658
587731185135190233,11.48682175,-0.90784703,19.712116,17.695194,16.648176,16.195189,15.884755,2662,40,1,359,6.6807
587731185135190197,11.44981737,-0.85281229,20.149414,18.199537,17.179396,16.758486,16.376181,2662,40,1,359,3.135781
587731185135190186,11.43382082,-0.84378802,19.876743,18.185936,17.295099,16.897635,16.539686,2662,40,1,359,4.52859
587731185135190173,11.41860355,-0.87125836,19.457069,17.39999,16.37405,15.930335,15.540898,2662,40,1,359,5.480341
587731185135124574,11.27863069,-0.92859333,19.831137,18.190897,17.430481,17.074896,16.787157,2662,40,1,358,3.472885
587731185135124558,11.24682009,-1.02342652,17.972488,16.488188,15.709049,15.275928,14.984542,2662,40,1,358,9.221598
587731185135059121,11.15559185,-0.96807554,20.73233,18.780079,17.469692,17.004799,16.628134,2662,40,1,357,4.817559
587731185135059111,11.15505069,-0.9222658,21.021181,18.521282,17.150785,16.65683,16.311152,2662,40,1,357,5.59637
587731185134534742,9.98741658,-0.90741036,20.348955,18.379135,17.370396,16.959055,16.605478,2662,40,1,349,3.259774
587731185133355217,7.20659183,-0.93250009,19.121111,17.802643,17.321268,17.027021,16.895245,2662,40,1,331,8.213908
587731185133355205,7.34888776,-0.97617132,20.177378,18.274279,17.167215,16.68182,16.347656,2662,40,1,331,5.23135
587731185133355200,7.34661246,-0.96047496,20.248377,18.289635,17.202425,16.717512,16.337065,2662,40,1,331,5.751209
587731185133355186,7.31998634,-1.0070518,17.466347,16.728157,16.452389,16.304399,16.312487,2662,40,1,331,12.3491
587731185133355176,7.30917571,-1.01933857,18.524382,16.543879,15.635666,15.217751,14.873248,2662,40,1,331,9.570135
587731185132961882,6.35349345,-1.04874318,19.324612,17.548626,16.684004,16.29361,15.989051,2662,40,1,325,3.603344
587731185132634238,5.62104753,-0.97639512,18.875299,17.460966,16.688126,16.275949,15.980884,2662,40,1,320,6.069815
587731185132634227,5.60336217,-0.94123493,19.008896,17.740805,17.183088,16.862576,16.649956,2662,40,1,320,5.634129
587731185132634224,5.60147921,-0.91981443,19.594313,17.54278,16.532286,16.085234,15.728061,2662,40,1,320,5.832046
587731185132634206,5.58666036,-0.93440848,17.044409,15.231611,14.405107,13.999786,13.702074,2662,40,1,320,13.540629
587731185132634203,5.58477599,-0.9092991,20.000458,18.078646,17.221401,16.80092,16.455826,2662,40,1,320,2.665768
587731185132634190,5.57208633,-0.96876642,18.945446,17.054907,16.061569,15.591252,15.194689,2662,40,1,320,6.43682
587731185132503240,5.38137417,-0.98759878,18.76548,17.909544,17.65593,17.345879,17.323349,2662,40,1,318,4.22716
587731185132503238,5.38032367,-1.03235922,19.40073,18.312275,17.71752,17.353899,17.162607,2662,40,1,318,3.653063
587731185132503218,5.35649303,-1.03319837,18.915051,17.810061,17.081219,16.697853,16.478483,2662,40,1,318,4.659236
587731185132503204,5.33138278,-0.95299615,20.042934,18.208,17.186466,16.69488,16.334167,2662,40,1,318,4.461647
587731185132503193,5.31224464,-0.94440052,19.068899,17.955479,17.417727,17.076921,16.92024,2662,40,1,318,5.63046
587731185132503177,5.30190908,-0.90777969,20.118479,18.27829,17.283689,16.829718,16.44429,2662,40,1,318,3.850604
587731185132503172,5.29860968,-0.9609937,19.99507,18.07365,17.059948,16.620886,16.239992,2662,40,1,318,3.511503
587731185132110195,4.48911738,-0.87607089,20.666346,18.879269,17.480883,16.892324,16.49564,2662,40,1,312,7.9841
587731185132110112,4.40370058,-0.85375904,20.624065,18.727116,17.34017,16.834137,16.437254,2662,40,1,312,4.909006
587731185132110045,4.45724878,-0.91880189,18.652819,17.054539,16.249289,15.806829,15.480387,2662,40,1,312,8.19075
587731185132110033,4.42095637,-0.85512603,19.505407,17.767828,16.846476,16.340517,15.961021,2662,40,1,312,7.235644
587731185131847742,3.82547271,-1.01898059,20.111618,18.281891,17.354792,16.92098,16.614967,2662,40,1,308,4.120831
587731185131782170,3.66529203,-0.87466341,18.991184,17.356501,16.425312,15.972832,15.622581,2662,40,1,307,6.110081
587731185130864838,1.6576575,-0.85361574,19.789759,17.936903,16.983303,16.514172,16.119175,2662,40,1,293,3.770775
587731185130864786,1.55076466,-1.02490422,20.568958,18.647783,17.640497,17.228834,16.863657,2662,40,1,293,3.052751
587731185130799290,1.39955641,-0.92232257,18.486486,17.049299,16.340973,15.972649,15.784006,2662,40,1,292,13.102519
587731185130733727,1.29273099,-1.00570123,18.722801,17.631508,17.0837,16.754551,16.568974,2662,40,1,291,7.509605
587731185130536982,0.81502778,-0.99647626,19.394676,17.15447,16.145666,15.722431,15.386496,2662,40,1,288,9.157188
587731185130406039,0.54438932,-0.9664863,20.623901,18.472784,17.346518,16.889589,16.569551,2662,40,1,286,2.843464
587731185130406019,0.51565165,-0.90703586,19.861954,17.802858,16.7384,16.282228,15.888963,2662,40,1,286,4.207571
587731185130406004,0.49584133,-0.96448019,20.79879,18.660992,17.628582,17.20188,16.801817,2662,40,1,286,2.554669
587731185667735763,1.65681933,-0.54453716,19.141443,17.921347,17.226976,16.813765,16.548437,2662,40,2,293,6.137633
587731185667735759,1.65506843,-0.52253518,19.334246,17.83086,16.961847,16.552855,16.236002,2662,40,2,293,7.204815
587731185667735754,1.64886928,-0.57107678,18.06823,16.383545,15.4697,15.023573,14.625864,2662,40,2,293,8.578453
587731185667735734,1.64685351,-0.47352416,20.263664,18.623989,17.505354,17.111767,16.693745,2662,40,2,293,2.712207
587731185667735718,1.62071905,-0.61588903,19.179546,17.907295,17.340778,17.007496,16.774662,2662,40,2,293,5.798687
587731185667407993,0.87840772,-0.56571443,19.35589,17.987301,17.333658,16.900812,16.610092,2662,40,2,288,6.953975
587731185667407966,0.83576456,-0.52668032,19.839655,18.19656,17.295109,16.823711,16.479637,2662,40,2,288,4.518299
587731185136304238,13.97325642,-0.90106167,18.76535,16.83757,16.007376,15.602264,15.274177,2662,40,1,376,3.668261
587731185136304142,13.97600072,-0.9225411,18.810005,16.548721,15.695436,15.331968,14.966982,2662,40,1,376,21.463421
587731185135976614,13.32822377,-0.86021041,20.614298,18.75444,17.750429,17.371487,17.056358,2662,40,1,371,2.173033
587731185135976610,13.32626383,-0.84292944,21.130363,18.733879,17.501871,16.975376,16.646933,2662,40,1,371,6.045763
587731185135976592,13.29337658,-0.93836454,20.605295,18.456366,17.339182,16.858294,16.503567,2662,40,1,371,4.138394
587731185135976560,13.22430884,-1.02948376,20.623262,18.712746,17.544827,16.989677,16.53702,2662,40,1,371,5.348647
587731185135714485,12.64827736,-0.96723056,19.179308,18.170753,17.841505,17.560694,17.489195,2662,40,1,367,4.609412
587731185135714474,12.63032064,-0.88746365,19.729248,17.950735,16.858515,16.379282,15.994887,2662,40,1,367,6.655056
587731185135124647,11.39013845,-1.01519298,18.54491,17.288139,16.755768,16.407948,16.187399,2662,40,1,358,6.439848
587731185135124619,11.36487423,-0.90686046,20.541775,18.479095,17.432873,16.99017,16.677937,2662,40,1,358,3.172949
587731185135124605,11.34237907,-0.9872009,19.538528,17.675255,16.68767,16.260118,15.925773,2662,40,1,358,4.888057
587731185135124598,11.32705691,-1.04682425,18.423138,17.133966,16.580116,16.252171,16.060175,2662,40,1,358,7.539138
587731185132830877,6.13057833,-0.99865166,20.09473,18.226131,17.405111,16.979553,16.674019,2662,40,1,323,3.978665
587731185132830864,6.12337696,-0.9304308,18.551403,16.681242,15.762263,15.293335,14.911211,2662,40,1,323,6.2023
587731185132830863,6.12988565,-0.92286713,18.027857,16.190517,15.381958,14.982278,14.659733,2662,40,1,323,8.884297
587731185132830852,6.09807616,-1.0094437,18.736578,16.93384,16.087034,15.666748,15.340636,2662,40,1,323,12.754473
587731185132830843,6.06341087,-0.87026753,18.791386,17.60276,17.064461,16.798147,16.572374,2662,40,1,323,5.205909
587731185132503151,5.28175591,-0.9254087,18.473297,16.400515,15.351011,14.925606,14.547198,2662,40,1,318,10.172008
587731185132503142,5.26245356,-0.99073561,20.379276,18.361807,17.310919,16.870399,16.474165,2662,40,1,318,3.176883
587731185132437708,5.19012035,-0.91329623,20.494577,18.554853,17.403614,16.938803,16.593052,2662,40,1,317,6.35579
587731185132437666,5.24320058,-0.89701016,21.064766,18.582705,17.554504,17.083237,16.681385,2662,40,1,317,3.276665
587731185132437648,5.16740879,-1.03383291,20.05061,18.296618,17.298605,16.822018,16.433575,2662,40,1,317,4.956539
587731185132109835,4.40670039,-0.87834753,20.894142,18.34145,16.987228,16.468937,16.095285,2662,40,1,312,11.37993
587731185132109826,4.36791888,-0.94028395,17.840656,17.092363,16.828335,16.430588,16.387564,2662,40,1,312,3.141285
587731185131651195,3.37167905,-0.92519827,19.273178,18.020895,17.469296,17.132742,16.924669,2662,40,1,305,4.754046
587731185131520141,3.12028142,-0.89493788,19.524523,17.668732,16.778322,16.354368,16.064903,2662,40,1,303,2.760544
587731185130668104,1.08963281,-0.95760809,20.48032,18.624533,17.484051,17.044987,16.674183,2662,40,1,290,3.386406
587731185668849713,4.11736989,-0.47289847,19.13768,18.057585,17.678268,17.381872,17.312069,2662,40,2,310,6.022885
587731185135976542,13.20130521,-1.04141059,20.469568,18.604219,17.545975,17.083349,16.723074,2662,40,1,371,3.493033
587731185134403702,9.61785358,-0.97875208,19.744545,18.460821,17.586742,17.172623,16.82962,2662,40,1,347,5.653478
587731185132961891,6.36658586,-1.01054761,17.92897,16.488211,15.850049,15.485013,15.209929,2662,40,1,325,7.666697
587731185132961885,6.3597308,-0.92019609,19.914669,18.053461,16.95694,16.506706,16.128674,2662,40,1,325,5.54248
587731185132765311,5.9518465,-1.00113074,19.209448,17.249931,16.320995,15.866503,15.521209,2662,40,1,322,4.750046
587731185132765307,5.9378309,-1.00833125,19.70336,18.026129,17.196699,16.730972,16.388943,2662,40,1,322,4.283563
587731185132044450,4.28654002,-0.95804474,16.923544,15.616335,15.001983,14.683509,14.463256,2662,40,1,311,15.944519
587731185132765286,5.89568347,-0.99685267,19.266356,17.817472,17.209888,16.792793,16.600733,2662,40,1,322,6.55047
587731185132765274,5.87533781,-0.84841233,19.526392,17.554863,16.658215,16.244526,15.906133,2662,40,1,322,3.168842
587731185668915245,4.23520393,-0.43676353,18.900789,17.327858,16.706932,16.378881,16.247278,2662,40,2,311,12.418845
587731185668915254,4.27032144,-0.49337522,18.52223,17.306341,16.739145,16.377544,16.133581,2662,40,2,311,3.543638
587731185668915281,4.20575157,-0.4932391,19.557753,17.6516,16.779432,16.408707,16.063292,2662,40,2,311,5.353705
587731185668915291,4.21942947,-0.42711959,19.205217,17.554998,16.701059,16.268459,15.90809,2662,40,2,311,5.353249
587731185668915293,4.21998495,-0.44363799,18.932217,17.163958,16.389355,15.988436,15.656559,2662,40,2,311,6.795486
587731185668915296,4.22993473,-0.46086785,18.525517,16.872253,16.116995,15.713347,15.3946,2662,40,2,311,9.190968
587731185668849676,4.06143679,-0.48629921,19.728912,18.078213,17.315874,16.976227,16.64279,2662,40,2,310,3.687099
587731185668063352,2.29824182,-0.61520491,18.779442,16.786253,15.805106,15.166329,14.820334,2662,40,2,298,8.814145
587731185668063339,2.26781067,-0.60710482,19.767796,17.910154,17.008917,16.58527,16.246906,2662,40,2,298,5.304355
587731185668063336,2.2648684,-0.58253664,19.676731,17.655617,16.697502,16.257757,15.916609,2662,40,2,298,3.125411
587731185667997762,2.15112957,-0.5960832,18.162308,16.707169,15.779333,15.346869,15.024844,2662,40,2,297,14.148061
587731185667932336,2.0708138,-0.49208411,20.276331,18.30035,17.353199,16.820095,16.360077,2662,40,2,296,5.54624
587731185667932298,1.99864289,-0.5892671,19.736139,18.241318,17.3631,16.925833,16.672674,2662,40,2,296,6.68601
587731185667932280,1.9838286,-0.55011912,19.060087,17.083502,16.106781,15.614313,15.213231,2662,40,2,296,6.918493
587731185667932274,1.97444462,-0.47933176,19.5669,17.401665,16.270908,15.738723,15.281886,2662,40,2,296,7.118595
587731185667932260,1.96387337,-0.45257193,19.815647,17.767267,16.843945,16.399742,16.068336,2662,40,2,296,2.766879
587731185667932249,2.10783163,-0.60867138,18.269451,16.440136,15.592155,15.181167,14.865464,2662,40,2,296,7.574908
587731185667866816,1.92559888,-0.57082537,20.293623,18.416679,17.425535,16.924616,16.504786,2662,40,2,295,5.145518
587731185667866780,1.85093535,-0.51118335,19.142107,17.931906,17.465654,17.14414,17.046902,2662,40,2,295,6.583238
587731185667801245,1.69722381,-0.60381616,19.448334,18.11569,17.543854,17.119291,16.84029,2662,40,2,294,2.589296
587731185667801218,1.67143593,-0.61672503,19.106495,17.126686,16.159193,15.711154,15.339626,2662,40,2,294,5.728028
587731185667801214,1.66985689,-0.47261524,19.320141,17.354481,16.400215,15.987097,15.637344,2662,40,2,294,6.431325
587731185667670171,1.44398956,-0.43914675,20.28072,18.383152,17.323965,16.892876,16.5121,2662,40,2,292,3.768501
587731185667670168,1.44089133,-0.54271691,19.027769,17.1919,16.35795,15.945292,15.61371,2662,40,2,292,4.72712
587731185667670135,1.37629246,-0.46327459,18.438011,17.123489,16.450508,16.056332,15.787017,2662,40,2,292,5.770452
587731185667670129,1.3690802,-0.48015777,20.669172,18.461752,17.433615,16.927122,16.471716,2662,40,2,292,3.357666
587731185667604629,1.32250955,-0.61435198,18.234591,17.273247,16.904768,16.610577,16.469677,2662,40,2,291,6.492682
587731185668915316,4.28050893,-0.53069094,20.5397,18.638596,17.385021,16.897552,16.537123,2662,40,2,311,4.434963
587731185668915370,4.34749898,-0.52022694,18.443684,17.182358,16.693972,16.438955,16.218533,2662,40,2,311,8.806944
587731185667080368,0.11656789,-0.44818174,19.589912,17.708736,16.782339,16.333923,16.00223,2662,40,2,283,3.638905
587731185667080362,0.1053382,-0.42807334,20.643394,18.551323,17.365587,16.85438,16.473072,2662,40,2,283,5.556753
587731185136697511,14.86659365,-0.96677829,20.830782,19.024923,17.590168,16.982506,16.522768,2662,40,1,382,4.988831
587731185136500907,14.41909401,-0.87438037,20.02577,18.439547,17.600468,17.179878,16.88414,2662,40,1,379,5.107289
587731185136500885,14.52336665,-0.89962579,19.213905,18.087685,17.741037,17.570478,17.471716,2662,40,1,379,5.266067
587731185136500861,14.45308326,-1.00404526,18.774958,16.900145,16.058275,15.656508,15.314849,2662,40,1,379,5.390208
587731185136500844,14.41600552,-0.89252654,19.137821,17.221724,16.361353,15.94728,15.615904,2662,40,1,379,3.388198
587731185136435335,14.27048774,-0.91917386,18.623753,16.594334,15.682404,15.223957,14.839355,2662,40,1,378,4.213422
587731185136435323,14.38276036,-0.92783009,18.766886,16.86763,16.005762,15.606404,15.281608,2662,40,1,378,3.312822
587731185136435249,14.30731166,-1.01224871,17.915758,15.933633,15.047626,14.623349,14.257339,2662,40,1,378,4.720865
587731185136435215,14.25854018,-0.87519822,16.331402,14.397247,13.492585,13.052534,12.691837,2662,40,1,378,14.865452
587731185136304288,14.07093815,-0.95328781,19.375275,17.337934,16.238003,15.768353,15.402786,2662,40,1,376,7.69586
587731185136304268,14.03619157,-0.96525723,20.094547,18.030245,16.767742,16.263512,15.870108,2662,40,1,376,6.075494
587731185136304264,14.03248962,-1.01705107,19.825945,17.957426,16.84503,16.31197,15.965066,2662,40,1,376,7.212845
587731185136304258,14.02622442,-0.87913949,20.67004,18.515005,17.268417,16.778765,16.417885,2662,40,1,376,4.030227
587731185136238809,13.93487311,-0.99083848,20.032593,18.181705,17.135933,16.622648,16.170843,2662,40,1,375,4.552534
587731185136238804,13.92987803,-1.03373941,18.346794,16.448431,15.594065,15.188708,14.890383,2662,40,1,375,8.88339
587731185136238796,13.92018566,-0.99723095,19.590927,17.949467,17.144733,16.745695,16.458353,2662,40,1,375,4.470819
587731185136238788,13.915403,-0.87666223,17.697224,16.823069,16.513571,16.243523,16.13891,2662,40,1,375,8.869794
587731185136238783,13.89742253,-1.02947151,19.828653,17.974142,16.875034,16.405571,16.051235,2662,40,1,375,7.373921
587731185136238771,13.88230007,-1.02330814,19.001795,17.216391,16.255764,15.835252,15.516998,2662,40,1,375,5.625903
587731185136238733,13.82034982,-0.917951,17.537399,15.68366,14.875637,14.463807,14.163191,2662,40,1,375,9.045728
587731185136238599,13.78735054,-1.04648391,17.27186,15.25999,14.36299,13.92859,13.602844,2662,40,1,375,12.386218
587731185136042132,13.47910978,-0.86001987,20.27146,18.268129,17.188509,16.702721,16.307302,2662,40,1,372,5.997134
587731185136042123,13.44935222,-0.92395189,17.559719,16.217487,15.594382,15.23114,14.981384,2662,40,1,372,11.152886
587731185136042087,13.37511778,-0.86547186,20.452139,18.523617,17.369665,16.841969,16.396912,2662,40,1,372,4.257193
587731185136042048,13.4452561,-0.88313774,18.641516,16.792858,15.950839,15.522392,15.212234,2662,40,1,372,4.920298
587731185135910980,13.15154472,-0.84829554,19.936239,18.214058,17.3344,16.778545,16.427748,2662,40,1,370,5.824741
587731185135910926,13.05591395,-0.94324894,19.542349,18.149025,17.536879,17.17926,16.95089,2662,40,1,370,7.696678
587731185135648917,12.57862803,-1.02283247,18.917137,17.67453,16.985764,16.584856,16.351234,2662,40,1,366,6.759998
587731185135648905,12.55268469,-0.95669923,18.456326,17.144733,16.551743,16.197443,16.00144,2662,40,1,366,8.515762
587731185135648875,12.50384054,-0.89775718,18.353004,16.959257,16.201283,15.786832,15.495868,2662,40,1,366,8.315153
587731185135517849,12.22869822,-0.84674685,18.500444,17.166668,16.63657,16.331356,16.086874,2662,40,1,364,11.546674
587731185135517812,12.23718846,-0.92170167,18.887701,17.062618,16.239222,15.854798,15.533841,2662,40,1,364,4.676292
587731185135452247,12.03998671,-0.91225769,17.2519,15.504074,14.67522,14.258483,13.905306,2662,40,1,363,9.333576
587731185135386773,11.92089605,-0.87801153,20.88652,18.689253,17.562511,17.07143,16.698687,2662,40,1,362,3.547146
587731185135386760,11.92060198,-0.8574549,18.152405,16.308311,15.338056,14.928465,14.591869,2662,40,1,362,9.430252
587731185135386750,11.89988729,-0.9028551,19.69825,17.776855,16.784063,16.330175,15.969276,2662,40,1,362,5.859581
587731186203885750,6.46432E-3,-0.09259301,19.676823,17.910597,17.01968,16.626884,16.310825,2662,40,3,282,3.565601
587731185135386711,11.8812223,-0.88249944,18.834532,16.668493,15.595585,15.163729,14.779096,2662,40,1,362,13.104597
587731185135386706,11.87369268,-0.86043538,18.847748,17.778177,17.363487,17.081755,16.96904,2662,40,1,362,3.440307
587731185135386701,11.86561583,-0.95136801,20.694815,18.701115,17.478794,16.982401,16.608868,2662,40,1,362,3.42114
587731185135386699,11.86159726,-0.91128912,19.535498,17.344561,16.286489,15.84284,15.463007,2662,40,1,362,4.95534
587731185135386679,11.8516663,-0.84561131,20.109301,18.238962,17.218513,16.780857,16.400034,2662,40,1,362,4.061423
587731185135321279,11.83689875,-0.89868464,19.410519,17.9307,17.073479,16.645464,16.321468,2662,40,1,361,4.093915
587731185135321275,11.83404797,-0.87141466,19.061577,17.479225,16.605682,16.213163,15.906639,2662,40,1,361,9.823581
587731185135321253,11.76148994,-0.98021691,19.829693,18.196821,17.24896,16.791096,16.439909,2662,40,1,361,6.753586
587731185135321252,11.75856366,-0.86217926,19.974394,18.047932,17.093983,16.632004,16.245771,2662,40,1,361,5.269207
587731185135321245,11.7421916,-0.91909081,19.981827,18.591064,17.805965,17.372732,17.071049,2662,40,1,361,4.038307
587731185135059161,11.22659223,-0.99257942,19.085405,17.891596,17.289835,16.955975,16.722918,2662,40,1,357,4.64029
587731185135059131,11.17397961,-0.91302307,19.106293,17.157255,16.217798,15.796741,15.44475,2662,40,1,357,5.553284
587731185134862440,10.66120823,-0.92941059,19.197998,17.448015,16.592798,16.205814,15.888275,2662,40,1,354,5.825408
587731185134600286,10.08097377,-0.92354058,20.672096,18.569908,17.301023,16.822119,16.442953,2662,40,1,350,5.509604
587731185134534884,10.0261302,-0.88259019,19.869226,17.937296,16.934772,16.525999,16.1527,2662,40,1,349,4.196253
587731185134534861,10.00304369,-0.86277932,19.224213,17.295858,16.24519,15.775686,15.399696,2662,40,1,349,5.532803
587731185134534858,10.00152087,-0.88743881,19.257185,18.1269,17.432402,17.043261,16.802246,2662,40,1,349,3.392344
587731185134534845,9.98481808,-0.84775309,19.350412,17.569715,16.577738,16.165359,15.811657,2662,40,1,349,8.566598
587731185134534810,9.93048246,-0.91740978,19.30818,17.309462,16.302071,15.862319,15.480855,2662,40,1,349,10.807524
587731185134469349,9.84717727,-0.92794404,19.921335,18.274029,17.402721,16.898916,16.512241,2662,40,1,348,7.983025
587731185134403721,9.63122366,-0.92951008,20.569355,18.682426,17.458893,17.004646,16.658613,2662,40,1,347,4.267126
587731185134338243,9.59321392,-0.97930529,19.196638,17.176331,16.148172,15.741346,15.377965,2662,40,1,346,6.963969
587731185134338213,9.56485774,-0.96738269,17.937384,16.114737,15.324918,14.935452,14.64236,2662,40,1,346,12.664693
587731185134338186,9.49104813,-1.00301896,19.40889,17.994329,17.25313,16.814707,16.522793,2662,40,1,346,4.350678
587731185134338185,9.48193073,-0.97687619,19.757105,18.084669,17.107147,16.639278,16.25666,2662,40,1,346,3.747121
587731185134338182,9.47981702,-1.024421,19.991007,17.999399,16.90222,16.495171,16.185846,2662,40,1,346,4.662421
587731185134338172,9.44696473,-0.9034124,20.709585,18.539824,17.392576,16.905931,16.542442,2662,40,1,346,4.734724
587731185133617279,7.93687294,-0.84724138,20.859663,18.796539,17.400908,16.853487,16.512838,2662,40,1,335,5.091753
587731185133617270,7.90400755,-0.85060787,19.327026,18.074606,17.185806,16.751768,16.4545,2662,40,1,335,5.827888
587731185133551774,7.72868889,-0.97374099,20.672127,18.800329,17.449223,16.928936,16.596352,2662,40,1,334,6.695295
