objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r
587730846892360156,324.41878456,-0.20979021,19.940952,18.064199,16.917118,16.465157,16.050304,2583,40,3,143,5.399327
587730846892360117,324.40103822,-0.30534298,20.712852,18.693087,17.5529,17.074352,16.662254,2583,40,3,143,2.814615
587730846892360116,324.39827538,-0.30550687,19.197775,17.170143,16.221657,15.781122,15.417733,2583,40,3,143,4.217749
587730846892360102,324.38793916,-0.33888918,20.804731,18.765844,17.607561,17.134098,16.752741,2583,40,3,143,2.876965
587730846892360070,324.35976633,-0.24064435,20.334887,18.517113,17.461903,17.02537,16.621943,2583,40,3,143,2.774376
587730846890918372,321.04771139,-0.35887828,17.900913,16.484785,15.923734,15.618293,15.334238,2583,40,3,121,14.035266
587730846890918340,321.0393062,-0.40692409,20.570444,18.691395,17.636255,17.191612,16.833204,2583,40,3,121,3.995694
587730846890721781,320.59237821,-0.34546089,18.929409,17.14101,16.282114,15.876056,15.533685,2583,40,3,118,4.031357
587730846355620058,324.71414407,-0.81463555,18.533346,17.408762,16.882433,16.578072,16.345093,2583,40,2,145,3.754189
587730846355292691,323.98455649,-0.82865365,18.907907,17.444307,16.771343,16.400692,16.194233,2583,40,2,140,7.547787
587730846354899506,323.10529332,-0.63192843,18.249662,17.386696,17.07258,16.836926,16.59203,2583,40,2,134,6.696546
587730846354899487,323.09427501,-0.65262153,19.699356,18.128948,17.408895,17.060474,16.766846,2583,40,2,134,9.473533
587730846354899377,323.02228377,-0.67030231,19.815977,17.948002,16.976192,16.52169,16.135109,2583,40,2,134,4.031015
587730846354899370,323.01740054,-0.75820043,20.213037,18.340975,17.425987,16.977074,16.577913,2583,40,2,134,4.872722
587730846354899348,323.00425725,-0.75800933,19.200111,17.231165,16.223948,15.790957,15.413645,2583,40,2,134,6.791131
587730846354833963,322.82700672,-0.65792292,20.423843,18.565252,17.529791,16.993362,16.529568,2583,40,2,133,8.045516
587730846354833902,322.93899777,-0.81836414,20.362976,18.620178,17.622929,17.191397,16.808201,2583,40,2,133,2.823013
587730846354702680,322.59724807,-0.70715363,19.71382,18.35993,17.774788,17.480942,17.28054,2583,40,2,131,4.763987
587730846354702663,322.58265775,-0.64387569,20.2337,18.364347,17.369225,16.944471,16.490843,2583,40,2,131,3.951801
587730847429034557,323.98715115,0.05797989,19.839582,18.169153,17.568235,17.283998,17.036839,2583,40,4,140,1.814535
587730846354440648,321.97517204,-0.76033638,21.075089,19.158026,17.733597,17.179941,16.800112,2583,40,2,127,3.921776
587730846354374874,321.87372216,-0.6907462,19.749592,18.274109,17.685043,17.414701,17.257856,2583,40,2,126,5.776699
587730846354374872,321.87364049,-0.69168926,17.352097,16.360844,15.963285,15.639251,15.4591,2583,40,2,126,6.031424
587730846353588616,319.97745513,-0.67620074,18.716948,17.674507,17.139109,16.753412,16.556253,2583,40,2,114,3.349979
587730847429034593,324.00674962,0.20621804,19.824757,18.003561,17.009552,16.528349,16.161446,2583,40,4,140,5.845011
587730846353195551,319.13274394,-0.74991199,19.410339,18.174999,17.59597,17.226805,16.995365,2583,40,2,108,4.328178
587730846353195279,319.16708349,-0.77371572,18.318171,16.29001,15.35949,14.913165,14.550792,2583,40,2,108,8.509979
587730846353195226,319.14355754,-0.76509798,19.529655,17.550737,16.610933,16.173819,15.803083,2583,40,2,108,10.681047
587730845819601198,326.66570427,-1.21786958,19.44002,18.03355,17.269196,16.814737,16.507267,2583,40,1,158,6.809828
587730845818945909,325.21118244,-1.24317774,20.187344,18.460073,17.360867,16.804581,16.38806,2583,40,1,148,4.635746
587730845818749324,324.67209055,-1.05874407,20.493902,18.300882,17.236078,16.786428,16.421492,2583,40,1,145,3.261892
587730845818683893,324.51570413,-1.2243666,19.153826,18.041597,17.546467,17.183779,16.995628,2583,40,1,144,6.753559
587730845818683883,324.50331295,-1.20807908,19.931679,18.733328,17.7985,17.324062,17.01487,2583,40,1,144,5.069274
587730845818683617,324.46993761,-1.19066277,19.862583,17.81464,16.753971,16.277227,15.881534,2583,40,1,144,5.543684
587730845818421799,323.93827298,-1.05249633,21.001295,19.048403,17.577799,17.032621,16.669413,2583,40,1,140,6.163875
587730845818290583,323.64793144,-1.07819691,20.071842,18.164898,17.13369,16.704905,16.337425,2583,40,1,138,3.561601
587730845818290564,323.6429442,-1.10671958,19.502579,17.43992,16.356609,15.897877,15.499699,2583,40,1,138,5.852628
587730845818290274,323.61718847,-1.23744932,19.852856,18.171041,17.294277,16.874199,16.62858,2583,40,1,138,6.838576
587730845817963047,322.88470543,-1.18306048,20.075712,18.613001,17.825064,17.429153,17.120903,2583,40,1,133,6.091962
587730845817897388,322.76105812,-1.06807447,20.003769,17.788179,16.699776,16.223509,15.813986,2583,40,1,132,5.693418
587730845817504263,321.91518586,-1.10217263,17.57386,15.923568,15.040014,14.578957,14.205836,2583,40,1,126,9.421929
587730845817504260,321.91682856,-1.14592161,17.368208,16.329268,15.832683,15.563665,15.313161,2583,40,1,126,6.072793
587730845816455777,319.52377691,-1.1171499,20.011517,18.386818,17.51725,17.055283,16.711767,2583,40,1,110,4.669285
587730847427330447,320.00081525,0.10509994,20.865952,18.874269,17.670698,17.177387,16.822966,2583,40,4,114,2.635461
587730847427330443,319.9976361,0.15342729,20.681627,18.678408,17.621964,17.181545,16.784664,2583,40,4,114,2.47883
587730847427330422,319.98156057,0.08641353,20.574469,18.813475,17.485783,16.909653,16.531265,2583,40,4,114,5.06622
587730846891704601,322.83882901,-0.41503782,18.997475,18.131344,17.874722,17.657475,17.51466,2583,40,3,133,4.671698
587730846890132061,319.34884843,-0.31274778,18.713762,17.341097,16.722815,16.38254,16.178539,2583,40,3,109,8.968293
587730846890132041,319.33318938,-0.23850731,20.176769,18.42683,17.490938,17.065823,16.71109,2583,40,3,109,2.661586
587730846890132038,319.32940237,-0.26852604,20.743752,18.724236,17.666868,17.172403,16.774824,2583,40,3,109,3.697257
587730846355751441,325.0050284,-0.7088487,19.503515,18.254765,17.493261,17.084372,16.804813,2583,40,2,147,5.604373
587730846355620213,324.62226376,-0.65129233,20.637102,18.589886,17.50528,16.99831,16.619467,2583,40,2,145,4.014615
587730846355227161,323.8504495,-0.74113963,20.906628,19.074398,17.712358,17.182276,16.817888,2583,40,2,139,5.084693
587730846353982081,320.99928319,-0.71606301,20.406021,18.603603,17.612394,17.126295,16.80122,2583,40,2,120,3.203057
587730845818093980,323.17166682,-1.23784203,18.589817,17.115936,16.302456,15.868938,15.54535,2583,40,1,135,7.623118
587730845817766449,322.4901695,-1.09368531,19.378082,17.825275,17.259596,16.953112,16.726967,2583,40,1,130,9.11638
587730845817111091,320.90774575,-1.1256261,20.456026,18.838903,17.870863,17.336672,16.934511,2583,40,1,120,4.657045
587730845816783367,320.20596592,-1.14479797,18.256386,16.46188,15.603265,15.157775,14.794765,2583,40,1,115,9.884912
587730847428379043,322.41648905,0.08921032,19.587866,17.633039,16.235033,15.666293,15.316936,2583,40,4,130,10.157071
587730846891639259,322.75668077,-0.2506537,20.409245,18.759663,17.765331,17.352308,17.020102,2583,40,3,132,3.105611
587730846891639242,322.74124752,-0.22251809,20.612743,18.538507,17.34799,16.984512,16.575384,2583,40,3,132,4.553941
587730846355620414,324.7645284,-0.83565782,18.680292,17.711815,17.489716,17.331076,17.224924,2583,40,2,145,3.14986
587730846353719881,320.39811988,-0.78564634,19.457569,18.239496,17.844744,17.551161,17.368874,2583,40,2,116,4.886987
587730845818225255,323.49265381,-1.11966497,19.352119,18.038271,17.174006,16.734119,16.472307,2583,40,1,137,6.294878
587730846891377212,322.21640351,-0.36530606,18.730042,17.448669,16.916334,16.636131,16.407475,2583,40,3,128,11.257648
587730846890197466,319.42953917,-0.30082322,20.745537,18.565916,17.390696,16.905151,16.490372,2583,40,3,110,5.216244
587730846355620384,324.74590978,-0.71012014,20.413338,18.405483,17.217587,16.72591,16.367874,2583,40,2,145,4.082038
587730845817045512,320.86281592,-1.19197379,19.532133,17.582958,16.67074,16.237396,15.908387,2583,40,1,119,3.022258
587730846356341121,326.35141172,-0.76060475,20.842052,18.505453,17.299429,16.796137,16.360983,2583,40,2,156,3.973388
587730847429231040,324.4305787,0.1234819,20.582706,18.525797,17.339464,16.84704,16.448015,2583,40,4,143,2.858589
587730847428313674,322.35952553,0.09053506,19.130688,17.215054,16.062555,15.56372,15.156883,2583,40,4,129,8.964323
587730847427396110,320.22020022,0.08430191,19.375044,18.150331,17.464535,17.037807,16.741613,2583,40,4,115,4.604523
587730847427396100,320.20686678,0.02715248,19.18384,17.555546,16.589695,16.082697,15.692557,2583,40,4,115,6.249159
587730847427264945,319.84531641,0.06246642,20.289198,18.669857,17.877241,17.469915,17.14456,2583,40,4,113,3.223148
587730847427133922,319.55723247,0.11410793,19.41798,17.959124,17.463068,17.150337,16.969837,2583,40,4,111,7.491576
587730847429362141,324.72170614,0.07146386,20.538363,18.483404,17.384529,16.918055,16.532789,2583,40,4,145,4.601727
587730846892622301,325.05662463,-0.26901679,18.634222,16.886612,15.999145,15.533822,15.170527,2583,40,3,147,7.682256
587730846892622193,324.98577245,-0.24977905,19.755337,17.773714,16.822538,16.389317,16.016743,2583,40,3,147,3.054708
587730846892622032,325.05164398,-0.26320704,19.797068,18.488798,17.808197,17.407959,17.18095,2583,40,3,147,6.054914
587730846892491247,324.75152927,-0.36827179,19.975349,18.258566,17.198803,16.731592,16.347694,2583,40,3,145,5.865259
587730846892491111,324.65831959,-0.35066084,19.959347,17.939938,16.774244,16.294685,15.928328,2583,40,3,145,3.55378
587730846892425698,324.5494576,-0.30282837,20.476706,18.511276,17.476091,17.056902,16.711727,2583,40,3,144,3.579529
587730846892425665,324.53031834,-0.34549269,20.480129,18.620775,17.269644,16.711388,16.270983,2583,40,3,144,4.803175
587730846892425650,324.52094322,-0.28388037,21.134821,18.88479,17.721079,17.207678,16.767273,2583,40,3,144,3.371456
587730846892425600,324.49372755,-0.21659712,18.931526,17.135597,16.177679,15.696909,15.297301,2583,40,3,144,4.594637
587730846891835639,323.22027955,-0.39948122,19.698843,17.762367,17.407331,17.02577,16.879814,2583,40,3,135,4.790473
587730846891835620,323.21666425,-0.31124927,17.741442,16.645514,16.283026,16.089025,16.019794,2583,40,3,135,9.063865
587730846891835558,323.19234753,-0.34549412,20.063772,18.55555,17.699011,17.240885,16.880228,2583,40,3,135,3.66339
587730846891770192,322.99252361,-0.27419116,19.311155,17.44771,16.486349,16.031469,15.64736,2583,40,3,134,3.922343
587730846891704703,322.8931742,-0.3028727,19.367218,18.072048,16.988987,16.511894,16.177221,2583,40,3,133,5.078946
587730846891704676,322.8855186,-0.27961789,18.889351,17.142986,16.244717,15.800854,15.423876,2583,40,3,133,7.492888
587730846891639060,322.78488776,-0.21007062,18.38558,17.204277,16.767368,16.483341,16.303406,2583,40,3,132,8.833803
587730846891377174,322.20609565,-0.39547256,20.159266,18.125177,16.962267,16.475416,16.072363,2583,40,3,128,4.97626
587730846890852837,320.92885972,-0.37032742,18.842352,17.86702,17.532763,17.264498,17.200087,2583,40,3,120,3.995676
587730846890787633,320.78243809,-0.37507617,19.19161,18.06234,17.428894,17.150961,17.00526,2583,40,3,119,9.870325
587730846890525285,320.26477023,-0.28864646,19.533758,18.107182,17.196547,16.730894,16.389444,2583,40,3,115,5.767009
587730846890197363,319.38113916,-0.21303669,19.835602,18.004698,17.125042,16.712723,16.354862,2583,40,3,110,6.618975
587730846890066739,319.14414589,-0.40802911,20.096972,18.558731,17.824453,17.534655,17.301159,2583,40,3,108,6.69639
587730846356210042,326.02264745,-0.6834403,19.857244,18.403961,17.742086,17.330574,17.019186,2583,40,2,154,4.730092
587730846356209951,325.96550392,-0.71827849,19.41993,18.329397,17.614515,17.202461,16.965359,2583,40,2,154,4.464138
587730846356013540,325.51718359,-0.7149842,18.569923,17.351992,16.796726,16.517775,16.32143,2583,40,2,151,12.375632
587730846355947962,325.48094969,-0.75495924,18.439533,17.339064,16.850679,16.479258,16.282505,2583,40,2,150,4.483995
587730846355947948,325.46988471,-0.62995946,20.829586,18.833235,17.558935,17.04001,16.652252,2583,40,2,150,3.060203
587730846355947938,325.46259254,-0.68270579,19.225599,17.972918,17.467495,17.202419,17.021532,2583,40,2,150,5.198894
587730846355751272,324.99605417,-0.76010388,20.571321,18.708017,17.393278,16.864208,16.496281,2583,40,2,147,6.593878
587730846355751249,324.98413648,-0.71374776,18.770363,17.684565,16.886414,16.447624,16.133001,2583,40,2,147,7.349894
587730846355751218,324.96469738,-0.74352837,19.629339,18.322521,17.624094,17.25568,16.988371,2583,40,2,147,4.006026
587730846355685802,324.8823538,-0.73002532,20.349358,18.323221,17.307598,16.853601,16.423819,2583,40,2,146,2.912422
587730846355685779,324.86402459,-0.77299939,21.327126,19.046616,17.590267,17.061623,16.629387,2583,40,2,146,6.637337
587730847429362145,324.72354289,0.0642419,19.174801,17.668074,16.894569,16.496586,16.183243,2583,40,4,145,4.114136
587730846355358200,324.15950412,-0.83754209,21.069225,18.885073,17.695604,17.206163,16.826748,2583,40,2,141,4.511294
587730846355358046,324.07877178,-0.8296731,18.820089,17.560486,16.852484,16.44813,16.173496,2583,40,2,141,4.122964
587730846355097090,323.41927469,-0.64324003,20.384047,17.979885,16.528809,16.007727,15.620157,2583,40,2,137,9.263088
587730846354964583,323.1612445,-0.66824535,20.514021,18.566229,17.656763,17.202049,16.798296,2583,40,2,135,5.583358
587730846354505777,322.08233545,-0.77121953,19.905046,17.903812,16.85878,16.389345,15.993034,2583,40,2,128,5.891301
587730846354375085,321.80688147,-0.73348261,19.043594,17.17078,16.285154,15.884616,15.525385,2583,40,2,126,3.401459
587730846354375046,321.77608073,-0.82877438,20.654232,18.806055,17.720081,17.287045,16.877607,2583,40,2,126,2.862098
587730846354112910,321.20882128,-0.62997866,19.750341,18.180042,17.442516,17.008821,16.648211,2583,40,2,122,7.04017
587730846353981975,320.94801425,-0.75741374,20.088852,18.314142,17.455332,17.044861,16.70499,2583,40,2,120,2.817062
587730845817766143,322.38639867,-1.09411822,18.371807,16.663237,15.824725,15.413159,15.120532,2583,40,1,130,10.807246
587730845817766130,322.38024818,-1.06041178,19.927294,17.968575,16.836506,16.369047,16.001484,2583,40,1,130,4.546259
587730847428575780,322.9668546,0.15586725,21.176105,18.99424,17.639435,17.101072,16.713219,2583,40,4,133,5.156886
587730847428379218,322.50740994,9.71925E-3,21.263603,19.21446,17.796612,17.260403,16.894079,2583,40,4,130,3.529422
587730846893343071,326.61582158,-0.35886191,20.712664,18.862879,17.752661,17.255962,16.927277,2583,40,3,158,3.093052
587730846892753167,325.22940599,-0.25536226,20.266502,18.515709,17.542534,17.080601,16.772064,2583,40,3,149,3.571354
587730846891835764,323.14337419,-0.36909561,19.681158,18.273649,17.519615,17.107426,16.806002,2583,40,3,135,3.766794
587730846890852804,320.91313669,-0.37643308,19.184143,17.633055,16.709677,16.172756,15.776361,2583,40,3,120,3.895065
587730846354506138,322.10572857,-0.76022793,19.455826,17.356331,16.282606,15.818727,15.405751,2583,40,2,128,6.036194
587730845819077131,325.50051383,-1.07405823,20.130634,18.599108,17.737186,17.304335,17.06189,2583,40,1,150,4.64916
587730845817831793,322.63045402,-1.17211718,20.896378,18.795496,17.791609,17.316893,16.991068,2583,40,1,131,4.265745
587730847429165485,324.26175185,0.2022692,20.474688,18.248716,17.12406,16.655184,16.311693,2583,40,4,142,4.103728
587730846891835717,323.11952793,-0.2923262,20.303431,18.610138,17.794798,17.419983,17.114655,2583,40,3,135,5.008797
587730845817831706,322.5809627,-1.0560117,20.475208,18.215523,17.202042,16.749233,16.376587,2583,40,1,131,4.85092
587730847429165401,324.22555,0.20228083,20.696878,19.042019,17.626991,17.102852,16.721222,2583,40,4,142,4.029598
587730847429165411,324.23076303,0.17406732,19.638824,18.596949,17.869608,17.468477,17.25066,2583,40,4,142,5.273787
587730845819666696,326.78279213,-1.11030327,19.685677,18.330755,17.432865,16.959436,16.667536,2583,40,1,159,4.185913
587730845817831687,322.56513196,-1.25540517,20.876249,18.697701,17.586029,17.121012,16.744633,2583,40,1,131,5.061137
587730846892818688,325.49498483,-0.23562866,20.192635,18.882111,17.646172,17.174271,16.893311,2583,40,3,150,3.786767
587730845816520978,319.65071731,-1.14219186,19.772673,17.995922,17.135284,16.737354,16.378738,2583,40,1,111,3.774693
587730847428837716,323.47551224,0.1505049,19.409767,17.611322,16.765985,16.324839,16.029089,2583,40,4,137,5.890515
587730847428837715,323.47734797,0.14898286,20.833813,18.918159,17.798679,17.300026,16.839186,2583,40,4,137,4.08582
587730847428575560,322.84437993,0.06614402,21.679993,19.064814,17.669838,17.137287,16.79874,2583,40,4,133,5.968727
587730847428575549,322.83833661,0.04278519,19.265352,18.08391,17.603397,17.256891,16.972208,2583,40,4,133,4.232883
587730847965511919,323.05947456,0.5822771,20.457996,18.739725,17.661833,17.135252,16.804487,2583,40,5,134,6.234706
587730847428313105,322.22565487,0.0116956,20.621231,18.715981,17.619883,17.174742,16.771873,2583,40,4,129,4.112983
587730847429624198,325.34464403,0.15141176,20.609985,18.8046,17.941338,17.506834,17.200077,2583,40,4,149,3.318681
587730847428182428,322.00972769,0.01994315,17.953896,16.677378,16.006302,15.580278,15.274337,2583,40,4,127,5.977437
587730847428182398,321.99328069,0.15292276,19.847996,18.282854,17.509918,17.058123,16.738138,2583,40,4,127,4.801258
587730847428182356,321.98136474,0.13672103,19.179932,17.619061,16.709661,16.258619,15.913477,2583,40,4,127,6.798603
587730847429624203,325.34787903,0.18806173,19.557911,17.523884,16.498564,16.038746,15.653065,2583,40,4,149,4.680528
587730847428051103,321.66628496,0.01537578,19.569904,18.437799,17.726542,17.289679,17.04962,2583,40,4,125,3.661388
587730847427134095,319.62365926,0.13642661,19.403624,18.129772,17.474077,17.090965,16.785749,2583,40,4,111,4.918972
587730847426937020,319.1425162,0.02558626,20.747091,18.755297,17.628006,17.096111,16.735165,2583,40,4,108,4.03532
587730846893277572,326.53619445,-0.2425087,20.732538,18.8326,17.499739,16.912502,16.528484,2583,40,3,157,6.654686
587730846893277557,326.52370945,-0.30081458,19.719069,17.901636,17.007086,16.576174,16.237656,2583,40,3,157,4.372684
587730846893212015,326.35798993,-0.26849077,19.332558,17.960472,17.285414,16.913589,16.623142,2583,40,3,156,6.831793
587730846892819079,325.41845624,-0.35253684,20.26939,18.996681,17.904575,17.413315,17.08596,2583,40,3,150,5.205197
587730846892687878,325.18627974,-0.39764879,19.523582,18.164103,17.446724,17.097027,16.903706,2583,40,3,148,8.107328
587730846892687795,325.12372912,-0.37042178,19.796974,18.647362,17.512753,17.004971,16.617167,2583,40,3,148,4.343002
587730846892097887,323.76736645,-0.39717239,19.300114,18.029842,17.309635,16.91799,16.607153,2583,40,3,139,4.332672
587730846892097882,323.76254589,-0.32935646,19.022852,18.055006,17.605785,17.314507,17.140915,2583,40,3,139,2.994822
587730846892097872,323.75347748,-0.25580372,21.037113,18.878746,17.444742,16.925297,16.587215,2583,40,3,139,4.870381
587730846892097861,323.74711109,-0.35033231,19.581799,18.251259,17.741184,17.517012,17.265673,2583,40,3,139,10.399048
587730846891901527,323.29394153,-0.36845413,19.570927,18.017286,17.23954,16.840439,16.519716,2583,40,3,136,9.289391
587730846891901461,323.39286405,-0.22575186,19.557888,17.989916,17.035477,16.593687,16.230583,2583,40,3,136,5.423406
587730846891901261,323.29634805,-0.28622005,19.90365,17.966702,16.93647,16.498514,16.122547,2583,40,3,136,3.637256
587730846891901247,323.29307944,-0.35473055,20.587637,18.812122,17.753916,17.287683,16.90526,2583,40,3,136,2.749561
587730846891704791,322.93757307,-0.39191633,19.025297,17.936804,17.405598,17.066402,16.831678,2583,40,3,133,3.803392
587730847965512095,323.02225456,0.55299259,20.036827,18.446203,17.473242,16.995884,16.660427,2583,40,5,134,5.746271
587730847965512100,323.02286582,0.5004454,19.560787,18.133734,17.411097,16.971952,16.707401,2583,40,5,134,5.957475
