objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r
587725552288596060,199.2000973,67.47324733,17.801706,15.921364,15.012095,14.591739,14.278019,1350,40,5,405,8.25589
587725552289185959,202.28571284,67.07188924,20.760599,18.553719,17.403559,16.914766,16.518099,1350,40,5,414,4.041932
587725552822976573,183.8787045,68.44076136,20.079836,18.230549,17.155687,16.723574,16.312454,1350,40,6,367,4.597111
587725552825991295,202.21305104,67.5901164,20.548643,18.654127,17.315811,16.793913,16.448462,1350,40,6,413,5.289936
587725552826253426,203.79484366,67.34299501,19.644392,17.641607,16.437695,15.965735,15.623417,1350,40,6,417,7.565472
587725816414732431,191.47043696,66.4967969,21.008259,18.849203,17.579983,17.081118,16.75387,1412,40,1,186,5.731622
587725816414863495,192.07066698,66.3908414,18.88641,16.914097,15.997933,15.589033,15.268394,1412,40,1,188,5.270393
587725816416043106,198.59237607,66.00023166,20.785948,18.654432,17.241159,16.759069,16.394482,1412,40,1,206,5.415926
587725816950948054,187.76413719,67.01426821,19.206778,17.215296,16.22337,15.805051,15.453801,1412,40,2,176,6.216287
587725817493061839,216.05789992,64.04306251,21.854128,19.234699,17.748816,17.246254,16.925304,1412,40,3,256,5.243912
587725818025410690,192.25028335,67.65681907,19.573298,18.031815,17.036282,16.599777,16.229366,1412,40,4,187,4.586434
587725818026131616,196.41395352,67.43182906,21.128649,18.992552,17.514181,16.978245,16.654476,1412,40,4,198,6.322932
587725818026786906,200.01172618,67.13770505,20.663069,18.496222,17.257721,16.760616,16.39411,1412,40,4,208,4.546367
587725818028884025,211.43122443,65.57551538,17.734449,15.767774,14.921141,14.492801,14.171664,1412,40,4,240,6.501636
587726014002495628,196.62273035,1.40350444,19.414675,17.410873,16.317837,15.863962,15.458052,1458,40,1,480,6.181352
587726014003478720,198.9940123,1.44833579,19.911823,17.814075,16.599939,16.120907,15.73211,1458,40,1,495,6.002987
587726014004068501,200.22710557,1.40127853,20.0693,18.317823,17.353138,16.918201,16.599508,1458,40,1,504,3.456161
587726014006100115,204.89245699,1.33230771,18.993885,17.061935,16.112146,15.703117,15.379503,1458,40,1,535,5.003336
587726014538776720,195.40209299,2.01809209,20.108646,18.001539,16.775766,16.306755,15.944595,1458,40,2,471,5.60746
587726014545068280,209.77405533,1.83934045,18.981886,17.335102,16.48925,16.077091,15.75179,1458,40,2,567,5.323833
587726014545789146,211.41395797,1.64563536,18.70591,17.013447,16.225594,15.829647,15.523976,1458,40,2,578,7.070191
587726015073222755,189.83361729,2.42230419,21.392584,19.014002,17.623241,17.089603,16.766317,1458,40,3,434,6.13584
587726015075123327,194.12450858,2.37051776,19.138966,17.257696,16.343597,15.899462,15.556956,1458,40,3,463,6.390508
587726015078203597,201.24323868,2.38160948,20.792358,18.710165,17.326023,16.782846,16.458754,1458,40,3,510,7.156379
587726015078465728,201.75421487,2.20542666,20.669277,18.419628,16.850716,16.266754,15.938148,1458,40,3,514,10.466256
587726015079252142,203.53530494,2.33107606,17.988121,15.913422,14.955461,14.521926,14.161376,1458,40,3,526,14.034901
587726015080103999,205.50088211,2.18629783,18.873631,16.997524,16.055668,15.633896,15.285509,1458,40,3,539,6.067337
587726015080300611,206.0081823,2.1424012,18.891113,16.950129,16.097544,15.682101,15.372048,1458,40,3,542,4.086468
587726015083577549,213.49405407,2.06599049,20.035238,17.826368,16.6105,16.126835,15.714852,1458,40,3,592,7.919379
587726015609897115,189.33142544,2.75727429,19.43684,17.64731,16.737371,16.320295,16.00762,1458,40,4,431,4.583181
587726015610486895,190.65845379,2.77664863,18.949442,16.949629,15.99389,15.542089,15.174494,1458,40,4,440,5.836048
587726015611863214,193.92303115,2.71348446,17.826389,16.03727,15.232807,14.834795,14.539007,1458,40,4,461,8.118578
587726015616581774,204.63492613,2.70126191,19.145565,17.184086,16.180191,15.747068,15.366463,1458,40,4,533,7.859542
587726015617237196,206.14066442,2.75029951,19.16053,17.22188,16.090229,15.60757,15.218684,1458,40,4,543,9.765374
587726015617302677,206.27375433,2.65534667,19.020964,17.110716,16.226439,15.812178,15.501982,1458,40,4,544,4.253536
587726015617564826,206.91399151,2.55544395,20.160437,18.120333,17.063663,16.593801,16.228945,1458,40,4,548,4.774971
587726015620186310,212.92952274,2.45571081,20.35256,18.455029,17.207458,16.709192,16.349052,1458,40,4,588,4.393274
587726015620710515,214.0243984,2.52236765,20.270176,18.300179,17.023273,16.510611,16.081079,1458,40,4,596,5.751615
587726015621038321,214.87988894,2.38619199,18.356554,16.44891,15.587763,15.166183,14.809606,1458,40,4,601,5.520134
587726016144343258,183.86930791,3.18403554,18.35919,16.441242,15.511322,15.080721,14.729528,1458,40,5,394,6.184351
587726016144408694,183.99058371,3.30590081,16.288645,14.472132,13.658044,13.234083,12.933295,1458,40,5,395,11.812718
587726016144408796,183.9882748,3.18934789,18.632605,16.775425,15.862005,15.418344,15.081243,1458,40,5,395,6.107512
587726016144670854,184.61369644,3.32567508,18.101748,16.319204,15.382147,14.915372,14.568854,1458,40,5,399,10.100805
587726016145260752,185.97893477,3.27318773,21.414698,18.98428,17.591249,17.0522,16.718325,1458,40,5,408,5.721693
587726016146047232,187.77931172,3.13030522,17.891752,15.968107,15.114298,14.690988,14.38207,1458,40,5,420,10.728386
587726016146309324,188.30833505,3.18486002,18.890455,17.069958,16.179766,15.722599,15.414421,1458,40,5,424,3.741395
587726016147751109,191.6701973,3.26607873,19.94599,17.941309,16.808558,16.327099,16.003975,1458,40,5,446,8.907159
587726016148144329,192.55113425,3.25507037,18.545288,16.743456,15.814116,15.379105,15.046534,1458,40,5,452,8.522003
587726016148209766,192.73248871,3.19703045,16.950935,15.094687,14.225842,13.809989,13.500973,1458,40,5,453,11.500626
587726016148668514,193.71036098,3.27876353,19.079535,17.005455,15.967756,15.487073,15.114812,1458,40,5,460,6.995545
587726016153714849,205.24079334,3.16477687,18.356205,16.386415,15.364892,14.907981,14.572561,1458,40,5,537,13.548354
587726016158433410,216.06878851,2.79049233,18.588539,16.518957,15.613214,15.184762,14.830153,1458,40,5,609,5.930877
587726016681214032,183.85182102,3.58199068,18.727058,16.821896,15.943583,15.514204,15.160402,1458,40,6,394,5.74114
587726016684032064,190.20113615,3.71839503,19.247475,17.383312,16.454737,16.043636,15.684649,1458,40,6,437,4.343494
587726016684163215,190.50227926,3.64041185,17.604717,15.700979,14.749108,14.32173,13.97124,1458,40,6,439,14.890385
587726016684294160,190.82805229,3.55019108,17.121063,15.186606,14.310438,13.864388,13.549963,1458,40,6,441,12.498541
587726016685408440,193.42387862,3.68493364,17.772139,15.749958,14.824815,14.383823,14.070099,1458,40,6,458,12.28165
587726016685736033,194.11764167,3.62491629,18.980116,17.222731,16.377996,15.993425,15.630134,1458,40,6,463,4.927715
587726016686981192,197.00638899,3.59904458,17.096567,15.137905,14.233097,13.79749,13.457889,1458,40,6,482,8.861279
587726016687439894,198.0668562,3.61863284,17.978127,16.231121,15.455385,15.073689,14.777911,1458,40,6,489,5.58991
587726016689078504,201.83118471,3.57673596,19.508047,17.3943,16.113691,15.566127,15.169723,1458,40,6,514,7.353844
587726016689471681,202.75053139,3.4462755,20.276272,18.32513,17.097208,16.610115,16.245684,1458,40,6,520,4.141034
587726016690192540,204.31847839,3.50725436,19.398806,17.430613,16.534803,16.10589,15.783791,1458,40,6,531,6.65643
587726016694649052,214.5843501,3.24622354,18.529003,17.056217,16.273188,15.840487,15.540547,1458,40,6,599,5.408625
587726031177842852,186.99532345,1.28438018,18.826864,16.934717,15.993023,15.571312,15.251881,1462,40,1,411,5.206811
587726031177973838,187.17390963,1.41590173,19.054392,16.996208,15.966514,15.543179,15.197282,1462,40,1,413,7.359582
587726031179022461,189.60312829,1.2787767,19.435303,17.506617,16.302834,15.827838,15.48333,1462,40,1,429,11.723213
587726031179022513,189.64739713,1.31400343,20.113586,18.002415,16.772892,16.300762,15.947452,1462,40,1,429,4.616795
587726031182430367,197.44179383,1.28059397,20.157267,18.024189,16.866783,16.383429,16.060112,1462,40,1,481,6.204616
587726031182758080,198.19243588,1.33826028,18.344749,16.488337,15.643033,15.22933,14.919394,1462,40,1,486,6.47524
587726031183085762,198.90560665,1.36293537,20.787745,18.907513,17.524008,16.993246,16.65473,1462,40,1,491,4.717301
587726031715500272,188.79721469,1.77959719,19.384033,17.607546,16.709593,16.291248,16.021957,1462,40,2,423,6.004149
587726031715696712,189.26027517,1.81910975,16.895065,14.961928,14.074001,13.701061,13.401135,1462,40,2,426,12.533377
587726031716548675,191.15613308,1.80676817,18.181787,16.188644,15.317109,14.895428,14.593965,1462,40,2,439,5.89114
587726031716548729,191.10229536,1.76570218,19.51808,17.556534,16.61417,16.209099,15.84309,1462,40,2,439,6.298552
587726031716679761,191.4864436,1.79997571,17.404915,15.646744,14.757518,14.313154,13.975899,1462,40,2,441,11.72438
587726031717138438,192.44806303,1.72507869,19.953844,17.791569,16.561413,16.072104,15.688817,1462,40,2,448,7.897304
587726031717138563,192.41941196,1.6817316,20.118561,18.048855,16.854509,16.383568,16.004705,1462,40,2,448,5.840585
587726031718056078,194.56335069,1.72292558,19.012194,17.110334,16.179626,15.77212,15.434899,1462,40,2,462,5.803409
587726031719039188,196.88878587,1.6912393,20.596102,18.580503,17.52494,17.10607,16.71134,1462,40,2,477,3.168494
587726031724282060,208.85295721,1.48295838,19.543861,17.638262,16.618746,16.178463,15.807658,1462,40,2,557,4.746827
587726031725396012,211.40212791,1.54436182,19.384367,17.44635,16.167856,15.671643,15.297218,1462,40,2,574,9.705241
587726032251453567,186.62869573,2.11928046,20.330545,18.346264,17.088402,16.584011,16.22864,1462,40,3,409,3.711422
587726032252240026,188.45990418,2.27937898,18.70657,16.695923,15.697412,15.270298,14.932214,1462,40,3,421,8.453243
587726032253091988,190.38624661,2.17152203,20.335896,18.060286,16.953051,16.492085,16.146729,1462,40,3,434,5.269221
587726032253354132,190.99973396,2.24949723,21.466841,18.878716,17.727221,17.278238,16.848215,1462,40,3,438,3.930532
587726032256434238,198.05369227,2.12093988,17.202625,15.692334,14.97336,14.615391,14.339034,1462,40,3,485,9.957374
587726032257810584,201.14888861,2.01419747,20.042614,17.839924,16.713121,16.234013,15.842177,1462,40,3,506,10.369822
