objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r
587725994112844170,253.61853371,41.97066398,18.500589,17.150742,16.394737,15.979167,15.725288,1453,40,4,92,8.750202
587725994113433955,254.57493188,40.85983119,19.232635,17.66231,16.882994,16.522926,16.210264,1453,40,4,101,9.231241
587725994114286034,255.74067908,39.10363956,19.713512,18.478951,17.760628,17.365122,17.266138,1453,40,4,114,7.763206
587725994114482441,256.07607206,38.85454349,17.445833,15.585761,14.728614,14.285202,13.949512,1453,40,4,117,9.058127
587725994650042688,254.61745846,41.67767599,17.567474,15.994205,15.222561,14.802096,14.483844,1453,40,5,97,10.65672
587725994650501397,255.2163546,40.70076324,17.796276,16.18536,15.406455,15.002093,14.719542,1453,40,5,104,12.228575
587725994651156790,256.11707153,39.34794411,19.012974,17.874296,17.509392,17.33226,17.167286,1453,40,5,114,9.616168
587726014551097464,223.53295945,1.52885037,19.256029,18.035398,17.383472,17.005796,16.872608,1458,40,2,659,6.801742
587726014551949484,225.38805221,1.28833583,18.602791,16.870268,15.988858,15.563208,15.216442,1458,40,2,672,8.820359
587726014552080786,225.82190273,1.38671499,18.69154,16.843985,15.961235,15.457189,15.07622,1458,40,2,674,13.459883
587726014553063628,227.94112102,1.29115576,18.710537,17.489191,16.71764,16.314611,15.992767,1458,40,2,689,8.167849
587726015088623819,224.95830078,1.90539238,19.007332,17.71413,16.970688,16.575508,16.265226,1458,40,3,669,6.498382
587726015088754891,225.33649689,1.76211817,17.536682,15.96789,15.316243,14.984715,14.779571,1458,40,3,671,2.970043
587726015088951585,225.73937987,1.80875686,18.995218,17.683718,17.000858,16.56365,16.330896,1458,40,3,674,5.620525
587726015089868893,227.84407036,1.71620518,18.104191,16.491617,15.710575,15.314326,15.019652,1458,40,3,688,11.228377
587726015090327867,228.92308673,1.76364904,18.546738,17.462536,16.84556,16.464216,16.29001,1458,40,3,695,7.31006
587726015090327890,228.94241103,1.76292381,18.980358,17.657616,16.874514,16.481718,16.155142,1458,40,3,695,6.314293
587726015090458867,229.18886611,1.65241012,19.82066,17.923611,16.919226,16.399391,15.962484,1458,40,3,697,12.838919
587726015091704141,232.04987144,1.65546362,18.542784,17.315369,16.710546,16.369078,16.094568,1458,40,3,716,8.907543
587726015092031813,232.75939594,1.58064738,18.947704,17.228947,16.332973,15.896463,15.510666,1458,40,3,721,10.891868
587726015092097281,232.87767829,1.53026245,18.124985,16.840662,16.158506,15.759336,15.532797,1458,40,3,722,12.926875
587726015626018969,226.15107459,2.15648688,19.137419,17.30183,16.47967,15.996921,15.648056,1458,40,4,677,27.92387
587726015626609011,227.64038897,2.24299839,18.245279,16.189686,15.372101,14.946168,14.648511,1458,40,4,686,17.019466
587726015627919702,230.56713703,2.06649768,18.050888,16.417128,15.615289,15.186504,14.895996,1458,40,4,706,12.820174
587726015628050704,230.89806603,2.12871348,19.176336,17.726774,17.067301,16.689285,16.503538,1458,40,4,708,5.9352
587726015628575074,232.08753121,1.96203802,18.39642,16.906828,16.061197,15.60636,15.295696,1458,40,4,716,9.022963
587726015628640574,232.14732712,2.06169224,18.507591,16.95829,16.17548,15.735422,15.410377,1458,40,4,717,7.109123
587726015629754823,234.78592166,1.98877743,17.239994,15.821772,15.150842,14.780957,14.533809,1458,40,4,734,12.058103
587726016161448090,222.91175252,2.71377167,16.87575,15.547329,14.976355,14.662451,14.506976,1458,40,5,655,16.3957
587726016161775922,223.7637876,2.70927541,17.075558,15.387393,14.806046,14.500132,14.38551,1458,40,5,660,21.052338
587726016162037952,224.25612928,2.71900448,17.590149,16.005533,15.216076,14.779284,14.396081,1458,40,5,664,12.517921
587726016162627832,225.63199296,2.67927422,18.456276,17.174444,16.582533,16.193712,15.980707,1458,40,5,673,9.69804
587726016164462918,229.82104897,2.50302781,20.041067,18.250673,17.261597,16.741726,16.308823,1458,40,5,701,5.339274
587726016164790539,230.55195358,2.58352764,18.883204,16.90732,15.932314,15.460764,15.090294,1458,40,5,706,8.732388
587726016164790659,230.64275499,2.52600305,18.173208,16.275934,15.44467,15.028061,14.709243,1458,40,5,706,13.682959
587726032267837670,224.08069455,1.58371369,19.490353,18.249512,17.775694,17.46805,17.235521,1462,40,3,659,6.436677
587726032268361917,225.33811115,1.63707543,15.666923,14.128088,13.4415,13.051345,12.768763,1462,40,3,667,13.153921
587726032803725487,221.81031818,2.10794702,18.299412,16.607777,15.767838,15.316154,14.930655,1462,40,4,644,12.946284
587726032804774040,224.28618952,2.03435308,17.078581,15.898492,15.37525,15.091083,14.866579,1462,40,4,660,10.891532
587726033340793020,222.26070619,2.4364391,16.994284,15.445103,14.745137,14.372693,14.118055,1462,40,5,647,16.329798
587726033341120784,223.08420182,2.39783611,19.594631,17.740688,16.731277,16.179707,15.723684,1462,40,5,652,13.328476
587726033342234907,225.54868269,2.48180145,20.093668,18.341761,17.398411,16.867929,16.569357,1462,40,5,669,7.344812
587726033342431349,226.12389142,2.33303245,16.37739,15.062727,14.539454,14.310955,14.210333,1462,40,5,672,17.905142
587726033879433497,226.3497919,2.73135032,19.760214,18.2894,17.479443,17.003559,16.685656,1462,40,6,674,18.021854
587726100415316004,226.3775074,3.08739086,17.031639,15.466857,14.778203,14.410924,14.154484,1478,40,2,123,13.864474
587726100415381751,226.55644667,2.92797282,19.661844,18.204914,17.621368,17.2782,17.060244,1478,40,2,124,6.694339
587726100416430448,228.99116641,2.94887519,19.669916,17.784945,17.001753,16.570389,16.207891,1478,40,2,140,11.887222
587726100417282317,230.9175847,2.68373383,19.358055,18.286823,17.791891,17.406294,17.236263,1478,40,2,153,11.307687
587726100417741134,231.98986394,2.75878337,19.657303,17.944899,16.92362,16.408453,15.99609,1478,40,2,160,7.083235
587726100418396444,233.41767174,2.68903004,20.72888,18.105772,17.189354,16.685797,16.327427,1478,40,2,170,6.22957
587726100951662762,225.21772803,3.45832869,18.704573,17.042606,16.268293,15.832803,15.519657,1478,40,3,115,7.588989
587726100952252592,226.60043232,3.40548866,18.99757,17.463861,16.665218,16.169313,15.802273,1478,40,3,124,7.793276
587726100952514785,227.22758613,3.4332643,19.321865,18.003471,17.268921,16.871546,16.511902,1478,40,3,128,18.023335
587726100954153121,230.93906065,3.24686849,17.635431,15.886754,15.064915,14.640862,14.322718,1478,40,3,153,11.79576
587726100957757760,239.20052826,2.66253042,19.839138,18.153625,17.425711,16.976616,16.595404,1478,40,3,208,7.031997
587726101488337190,224.85478998,3.98960607,20.339443,18.307722,17.284494,16.740396,16.265751,1478,40,4,112,5.776605
587726101489451238,227.41832738,3.87325364,20.13139,18.307335,17.272247,16.779232,16.386631,1478,40,4,129,5.734303
587726101492400386,234.16396058,3.36033684,17.171131,15.775328,15.180085,14.890159,14.727076,1478,40,4,174,19.268047
587726101494825147,239.57542642,3.03652348,21.140051,18.865145,17.809343,17.243254,16.820358,1478,40,4,211,4.50457
587726102023635130,221.26015035,4.5071482,17.068424,15.714711,15.19391,14.916969,14.752533,1478,40,5,88,15.781867
587726102025076898,224.55103309,4.38769225,18.110655,16.708847,16.051029,15.692796,15.50362,1478,40,5,110,10.230341
587726102025863434,226.28747625,4.21175753,20.2999,18.256361,17.434933,16.974689,16.583021,1478,40,5,122,9.242476
587726102028157192,231.62029097,3.9610336,18.520113,17.358479,16.918655,16.607407,16.44371,1478,40,5,157,7.769981
587726102028288228,231.84133784,4.00988724,17.481705,16.132263,15.496372,15.160529,14.954266,1478,40,5,159,18.872158
587726102032155028,240.74005669,3.36950744,19.836245,18.11031,17.228004,16.714176,16.377539,1478,40,5,218,7.900126
587726102562275595,225.25437793,4.77289798,19.78215,18.332468,17.610239,17.238779,16.912289,1478,40,6,115,6.613756
587726877262086249,310.96610704,-6.87482777,18.609684,17.135683,16.330545,15.900118,15.609375,1659,40,1,40,5.75152
587726877267132832,322.59190353,-8.36440052,18.671591,17.294825,16.618984,16.198738,15.927781,1659,40,1,117,5.920902
587726877267591748,323.65258725,-8.41361919,19.1348,17.750578,17.208229,16.890987,16.697964,1659,40,1,124,7.945419
587726877268115810,324.85754929,-8.53343254,19.44599,18.071011,17.624052,17.339157,17.2192,1659,40,1,132,5.089022
587726877268377964,325.4343538,-8.60313592,19.355808,17.446066,16.502867,16.00202,15.561586,1659,40,1,136,7.67671
587726877268705499,326.1135935,-8.66467451,17.850065,16.755337,16.285496,15.951733,15.777974,1659,40,1,141,6.677207
587726877268771252,326.35349019,-8.76461758,19.208757,17.83526,17.032011,16.590563,16.298903,1659,40,1,142,18.019005
587726877270212688,329.62259208,-9.0853284,19.576553,18.355961,17.635248,17.229477,16.955431,1659,40,1,164,5.715624
587726877271457997,332.46078824,-9.41072819,18.804066,17.125311,16.341684,15.917099,15.588943,1659,40,1,183,8.201938
587726877272047797,333.8012911,-9.5737385,18.292385,16.664019,15.880607,15.450742,15.166965,1659,40,1,192,10.850607
587726877272310002,334.36790387,-9.67156263,20.103622,18.6252,17.747314,17.24807,16.895126,1659,40,1,196,5.59121
587726877272441115,334.79049438,-9.71657706,20.219784,18.52684,17.448029,16.935925,16.473576,1659,40,1,198,8.650653
587726877799612559,312.50568202,-6.71038589,18.374828,17.0881,16.615637,16.351255,16.085224,1659,40,2,50,13.045737
587726877800530313,314.59881598,-6.85667444,18.798481,16.960361,15.930825,15.374182,14.925364,1659,40,2,64,9.430037
587726877801316831,316.41857687,-7.14988856,20.596825,18.742994,17.736053,17.15753,16.69068,1659,40,2,76,6.029259
587726877802299805,318.68969282,-7.52347399,17.882063,15.972763,15.029449,14.473878,14.052234,1659,40,2,91,13.259377
587726877804921171,324.64921211,-8.09031029,19.847342,17.940161,16.99649,16.518183,16.054188,1659,40,2,131,8.818302
587726877807280282,330.06748633,-8.84069446,19.935429,18.016268,16.873756,16.243591,15.687722,1659,40,2,167,6.92451
587726877807345877,330.18690066,-8.81310923,18.036032,16.712244,16.116377,15.759495,15.50192,1659,40,2,168,7.619414
587726879947817741,314.3693607,-5.20240233,19.829554,18.209457,17.449028,16.974871,16.616316,1659,40,6,61,7.422166
587726879949586722,318.4444481,-5.81705678,17.641027,16.029131,15.263739,14.82402,14.541356,1659,40,6,88,13.369226
587726879951880548,323.7418062,-6.48667031,18.705606,16.822794,15.879723,15.391805,15.016965,1659,40,6,123,8.716834
587726879952994560,326.16438992,-6.68964392,16.65053,15.400293,14.930246,14.662492,14.595375,1659,40,6,140,32.53896
587726879954567424,329.80902755,-7.00965887,18.865505,17.216702,16.367243,15.933773,15.668173,1659,40,6,164,10.769358
587726879954567477,329.84680443,-7.07257072,18.978115,17.294699,16.467049,15.983031,15.590079,1659,40,6,164,7.724916
587727212267766442,308.97828698,-6.86940787,18.518049,17.050779,16.311356,15.932295,15.651881,1737,40,1,13,10.248371
587727212268749250,311.21996226,-7.14786838,19.400167,17.929678,17.138214,16.654556,16.271761,1737,40,1,28,9.601138
587727212269863516,313.8509452,-7.53992062,19.867743,17.807745,16.837191,16.305254,15.917153,1737,40,1,45,5.96268
587727212270322572,314.94644404,-7.60376701,19.545488,17.826864,17.376495,17.117861,16.980419,1737,40,1,52,11.204928
587727212270649962,315.59913842,-7.7485473,20.338556,18.64242,17.833273,17.383968,17.109764,1737,40,1,57,8.876592
587727212272550186,319.98877186,-8.34312203,18.664343,16.997551,16.31217,15.960335,15.722543,1737,40,1,86,14.840311
587727212274188606,323.69573394,-8.67452988,18.089029,16.862289,16.282721,15.909513,15.668355,1737,40,1,111,5.374539
587727212806603047,313.64221538,-6.95541966,18.887793,17.672951,16.974119,16.555538,16.231482,1737,40,2,43,4.954136
587727212806668826,313.72656856,-6.96024756,20.007456,18.28219,17.378733,16.899279,16.564823,1737,40,2,44,6.863253
587727212807782972,316.32566918,-7.39460844,19.564625,18.351923,17.789688,17.458914,17.291908,1737,40,2,61,5.15882
587727212811518449,324.89764594,-8.36423724,20.434322,18.55773,17.510515,16.906116,16.466845,1737,40,2,118,6.976184
587727212811714813,325.23329038,-8.44759248,19.613894,18.383448,17.543926,17.106665,16.765265,1737,40,2,121,5.319098
587727212811977110,325.91914942,-8.43556883,18.722784,17.076971,16.377241,16.023888,15.827508,1737,40,2,125,11.215178
587727212812042558,326.0833833,-8.58457119,20.518724,18.33124,17.25551,16.705896,16.188745,1737,40,2,126,5.50397
587727212812173595,326.35800982,-8.55180197,19.342308,17.759796,16.983963,16.514046,16.113022,1737,40,2,128,6.575311
587727213341507747,309.14995049,-5.97348568,17.476297,15.896423,15.184402,14.822998,14.511673,1737,40,3,13,16.261663
587727213343015453,312.58799525,-6.37755711,18.469879,16.928467,16.132223,15.692612,15.362105,1737,40,3,36,6.722711
587727213343867350,314.4894207,-6.70314035,18.343027,16.981783,16.271204,15.900712,15.623991,1737,40,3,49,9.627574
587727213343867725,314.61855987,-6.76413827,18.954227,17.458218,16.547758,16.089197,15.753807,1737,40,3,49,6.298818
587727213348520419,325.24840991,-8.02493478,20.31056,18.400681,17.176767,16.578674,16.059513,1737,40,3,120,6.473834
587727213348978941,326.22052623,-8.06763022,19.030739,16.988518,15.918775,15.427306,15.039402,1737,40,3,127,14.566152
587727213349240858,326.76591822,-8.30505241,19.541294,17.713541,16.729841,16.200319,15.72668,1737,40,3,131,7.962851
587727213878838301,310.35558388,-5.63270159,18.652231,17.389868,16.860237,16.553881,16.320971,1737,40,4,20,7.880561
587727213880083120,313.10222645,-6.08030479,19.529234,18.234089,17.710524,17.404938,17.205778,1737,40,4,39,5.670113
587727213880935156,315.11681247,-6.35965024,19.721304,18.22233,17.678663,17.248114,16.98982,1737,40,4,52,5.376862
587727213881458801,316.2300052,-6.43568433,19.080685,17.317841,16.403891,15.945899,15.581911,1737,40,4,60,12.648356
587727213881721509,316.85082948,-6.67423616,21.397617,18.944996,17.915655,17.300747,16.778873,1737,40,4,64,5.740275
587727213884801550,323.86835433,-7.49135896,20.105896,18.399422,17.482161,16.945276,16.474022,1737,40,4,111,7.096139
587727213885981044,326.61506831,-7.67944611,18.427292,17.100945,16.355812,15.940235,15.666306,1737,40,4,129,7.664012
587727213886046461,326.66557108,-7.7385011,18.542999,16.942526,16.177984,15.752144,15.399376,1737,40,4,130,8.343585
587727213886112164,326.9091426,-7.82587783,19.544973,18.076969,17.295321,16.896088,16.573769,1737,40,4,131,6.988304
587727214417412801,314.20910333,-5.75485987,18.218628,16.792469,16.208576,15.841136,15.583331,1737,40,5,46,10.752076
587727214418199010,315.95829857,-6.10167621,20.220119,18.652975,17.813856,17.290991,16.989428,1737,40,5,58,5.116912
587727214419968532,319.99858467,-6.53290148,18.904512,17.380854,16.57732,16.101055,15.749886,1737,40,5,85,27.923096
587727214421410230,323.31957184,-7.03974035,19.658693,18.147911,17.376959,16.935852,16.610247,1737,40,5,107,6.060738
587727214422000049,324.71464542,-7.21204477,19.952759,18.337351,17.725321,17.330072,17.070704,1737,40,5,116,6.71795
587727214422393291,325.59794148,-7.33354489,18.431662,17.062735,16.392881,16.010386,15.757618,1737,40,5,122,8.493922
587727214422982975,326.95071987,-7.45866274,17.811668,16.379082,15.664641,15.263703,14.936011,1737,40,5,131,11.077067
587727214955594098,317.22757188,-5.78960873,17.830458,16.552517,15.963765,15.649683,15.411379,1737,40,6,66,10.841048
587727214958215570,323.23501924,-6.51406143,18.191753,16.871771,16.340544,16.022713,15.808814,1737,40,6,106,9.933122
587727214959984937,327.21580882,-6.94772517,18.137821,16.871759,16.289577,15.930316,15.69957,1737,40,6,133,8.771619
587727215220425129,309.09780502,-4.61873886,15.526209,13.710948,12.865032,12.439808,12.152128,1737,40,6,11,43.428474
587727220857766635,316.19987474,8.98392349,19.371992,17.901344,17.140526,16.672733,16.377365,1739,40,1,14,4.80865
587727220858880653,318.73670027,9.58034792,20.2789,18.439444,17.4403,16.957661,16.563267,1739,40,1,31,5.060029
587727220860715602,322.98038308,10.22609011,18.855001,17.507597,16.915628,16.554462,16.295475,1739,40,1,59,7.49412
587727220861305425,324.20020829,10.46854817,20.234093,18.255022,17.36414,16.833979,16.454542,1739,40,1,68,6.2527
587727220863336743,328.91852563,11.24063039,20.506409,18.726854,17.671738,17.164036,16.700432,1739,40,1,99,5.995919
587727221394965316,316.90805708,9.51140987,19.855896,18.07073,17.100012,16.597227,16.162334,1739,40,2,19,5.131528
587727221395161907,317.34836569,9.76175813,18.323765,16.842497,16.102558,15.694408,15.377737,1739,40,2,22,8.349212
587727221396013942,319.21578904,10.02040478,20.540493,18.604181,17.782623,17.285234,16.894043,1739,40,2,35,6.756357
587727221398110873,324.09422783,10.90542527,19.484056,18.184458,17.614611,17.266985,17.052778,1739,40,2,67,5.984193
587727221398765919,325.51689537,11.17221103,17.512192,16.217264,15.574025,15.202692,14.956618,1739,40,2,77,12.661521
587727221400994030,330.62769516,11.84654132,18.521212,16.784412,15.900937,15.399472,15.000947,1739,40,2,111,8.096954
587727221401715135,332.41128122,12.20880425,18.573498,17.213428,16.566751,16.164846,15.958012,1739,40,2,122,8.229306
587727221401977331,332.97051948,12.26004401,20.028553,18.512482,17.530558,17.011971,16.605413,1739,40,2,126,7.201439
587727221402042402,333.05203457,12.20518369,16.693289,15.577951,15.013655,14.7099,14.447783,1739,40,2,127,8.768352
587727221402173812,333.40827171,12.30107893,18.76104,17.366135,16.689226,16.318216,16.090704,1739,40,2,129,7.869683
587727221932098150,317.29725838,10.21461252,19.24814,17.565746,16.893299,16.502312,16.178762,1739,40,3,23,9.745403
587727221932294345,317.81660673,10.14977077,18.451857,16.633657,15.924725,15.531256,15.364633,1739,40,3,26,14.367016
587727221933605644,320.80129639,10.8717139,19.75012,18.316153,17.638657,17.289482,17.186916,1739,40,3,46,8.162359
587727221934916031,323.74272164,11.29652118,17.879204,16.264959,15.557909,15.160221,14.923211,1739,40,3,66,13.743333
587727221935702648,325.70063047,11.58818088,19.937471,18.423784,17.796072,17.421318,17.186285,1739,40,3,78,5.830247
587727222468248270,315.57253063,10.25832239,19.728687,18.239164,17.537106,17.12462,16.833448,1739,40,4,12,5.853168
587727222468313125,315.74067588,10.17739017,18.410814,16.838675,16.063223,15.633076,15.322921,1739,40,4,13,6.957229
587727222469035639,317.47203022,10.61072493,19.888521,18.622911,17.906187,17.511061,17.197842,1739,40,4,24,7.212574
587727222471196906,322.39323719,11.50599472,20.973974,18.677353,17.703384,17.175217,16.742506,1739,40,4,57,8.711138
587727222473097346,326.73310966,12.16364412,19.610943,17.723082,16.881386,16.435747,16.147537,1739,40,4,86,7.077156
587727222473359927,327.43718413,12.2122458,17.783581,16.117107,15.259113,14.79924,14.456039,1739,40,4,90,10.680466
587727222475063738,331.29552418,12.86476173,19.043333,17.830933,17.171352,16.795115,16.548841,1739,40,4,116,4.31147
587727222475129252,331.46333449,12.91338207,18.187874,16.964029,16.391088,16.070362,15.805635,1739,40,4,117,10.85467
587727223005643294,316.72845789,10.80675111,19.085821,17.637415,16.820951,16.366104,16.048258,1739,40,5,20,11.070289
587727223005774987,317.01303426,10.92517148,19.298103,18.108936,17.519691,17.199188,17.056015,1739,40,5,22,7.816299
587727223008330546,323.00185062,11.95617574,18.822653,17.48208,16.844885,16.480288,16.291618,1739,40,5,61,9.007167
587727223008854426,324.09492166,12.23630291,17.529716,15.636063,14.70363,14.221766,13.783998,1739,40,5,69,24.52133
587727223010820477,328.64727506,12.86103051,17.260374,15.956288,15.390441,15.063386,14.849919,1739,40,5,99,14.006155
587727223012852219,333.44197698,13.70048699,19.111628,17.985672,17.515425,17.19272,17.059502,1739,40,5,130,7.251624
587727223543956108,320.01900345,11.84435763,17.790083,16.51469,15.901099,15.559218,15.287533,1739,40,6,42,9.94009
587727223548281206,329.97238595,13.5798549,16.611282,14.847747,14.05002,13.621488,13.313904,1739,40,6,108,23.125355
587727266497233674,315.90905955,10.93233449,17.831665,16.637072,16.21372,15.999606,15.884572,1749,40,6,97,15.576436
587728917912879271,223.54328267,58.4096862,18.844286,17.494167,16.949472,16.592587,16.338133,2134,40,2,108,11.40193
587728917913206948,224.52374295,57.95508263,20.184313,18.605774,17.714596,17.219048,16.850664,2134,40,2,113,6.809725
587728918449946728,224.35904237,58.40757903,18.224287,16.973497,16.26321,15.845414,15.596067,2134,40,3,111,6.736548
587728918985769116,220.96168779,60.12189286,18.09252,16.910669,16.370529,16.041111,15.785316,2134,40,4,95,8.057526
587728919523885235,226.29109441,58.91148712,19.125069,17.935535,17.387974,16.994183,16.849625,2134,40,5,114,9.76549
587728919524343964,227.69821767,58.26836212,18.50655,17.12175,16.698343,16.418886,16.327383,2134,40,5,121,12.758723
587728919524933742,229.7211971,57.39720017,18.038336,16.369783,15.566719,15.125905,14.770011,2134,40,5,130,12.070888
587728919525392552,231.03032725,56.67717545,18.388113,17.250559,16.645145,16.301046,16.116713,2134,40,5,137,6.956219
587728920060952665,227.34224547,59.03263603,19.317823,18.093481,17.418928,17.002073,16.635912,2134,40,6,117,10.382019
