,SDSS_OBJID,RA_sdss,DEC_sdss,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,RA_deg,DEC_deg,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroRad_r,DES_COADD_OBJECT_ID,TILENAME,HPIX_32,HPIX_64,HPIX_1024,HPIX_4096,HPIX_16384,RA_des,DEC_des,ALPHAWIN_J2000,DELTAWIN_J2000,GALACTIC_L,GALACTIC_B,XWIN_IMAGE,YWIN_IMAGE,A_IMAGE,ERRA_IMAGE,B_IMAGE,ERRB_IMAGE,THETA_J2000,ERRTHETA_IMAGE,KRON_RADIUS,EBV_SFD98,MAG_AUTO_G_DERED,MAG_AUTO_R_DERED,MAG_AUTO_I_DERED,MAG_AUTO_Z_DERED,MAG_AUTO_Y_DERED,WAVG_MAG_PSF_G_DERED,WAVG_MAG_PSF_R_DERED,WAVG_MAG_PSF_I_DERED,WAVG_MAG_PSF_Z_DERED,WAVG_MAG_PSF_Y_DERED,FLAGS_G,IMAFLAGS_ISO_G,NEPOCHS_G,FLAGS_R,IMAFLAGS_ISO_R,NEPOCHS_R,FLAGS_I,IMAFLAGS_ISO_I,NEPOCHS_I,FLAGS_Z,IMAFLAGS_ISO_Z,NEPOCHS_Z,FLAGS_Y,IMAFLAGS_ISO_Y,NEPOCHS_Y,XWIN_IMAGE_G,XWIN_IMAGE_R,XWIN_IMAGE_I,XWIN_IMAGE_Z,XWIN_IMAGE_Y,YWIN_IMAGE_G,YWIN_IMAGE_R,YWIN_IMAGE_I,YWIN_IMAGE_Z,YWIN_IMAGE_Y,X2WIN_IMAGE_G,X2WIN_IMAGE_R,X2WIN_IMAGE_I,X2WIN_IMAGE_Z,X2WIN_IMAGE_Y,Y2WIN_IMAGE_G,Y2WIN_IMAGE_R,Y2WIN_IMAGE_I,Y2WIN_IMAGE_Z,Y2WIN_IMAGE_Y,XYWIN_IMAGE_G,XYWIN_IMAGE_R,XYWIN_IMAGE_I,XYWIN_IMAGE_Z,XYWIN_IMAGE_Y,ERRX2WIN_IMAGE_G,ERRX2WIN_IMAGE_R,ERRX2WIN_IMAGE_I,ERRX2WIN_IMAGE_Z,ERRX2WIN_IMAGE_Y,ERRY2WIN_IMAGE_G,ERRY2WIN_IMAGE_R,ERRY2WIN_IMAGE_I,ERRY2WIN_IMAGE_Z,ERRY2WIN_IMAGE_Y,ERRXYWIN_IMAGE_G,ERRXYWIN_IMAGE_R,ERRXYWIN_IMAGE_I,ERRXYWIN_IMAGE_Z,ERRXYWIN_IMAGE_Y,AWIN_IMAGE_G,AWIN_IMAGE_R,AWIN_IMAGE_I,AWIN_IMAGE_Z,AWIN_IMAGE_Y,BWIN_IMAGE_G,BWIN_IMAGE_R,BWIN_IMAGE_I,BWIN_IMAGE_Z,BWIN_IMAGE_Y,THETAWIN_IMAGE_G,THETAWIN_IMAGE_R,THETAWIN_IMAGE_I,THETAWIN_IMAGE_Z,THETAWIN_IMAGE_Y,ERRAWIN_IMAGE_G,ERRAWIN_IMAGE_R,ERRAWIN_IMAGE_I,ERRAWIN_IMAGE_Z,ERRAWIN_IMAGE_Y,ERRBWIN_IMAGE_G,ERRBWIN_IMAGE_R,ERRBWIN_IMAGE_I,ERRBWIN_IMAGE_Z,ERRBWIN_IMAGE_Y,ERRTHETAWIN_IMAGE_G,ERRTHETAWIN_IMAGE_R,ERRTHETAWIN_IMAGE_I,ERRTHETAWIN_IMAGE_Z,ERRTHETAWIN_IMAGE_Y,FLUX_RADIUS_G,FLUX_RADIUS_R,FLUX_RADIUS_I,FLUX_RADIUS_Z,FLUX_RADIUS_Y,FWHM_IMAGE_G,FWHM_IMAGE_R,FWHM_IMAGE_I,FWHM_IMAGE_Z,FWHM_IMAGE_Y,ISOAREA_IMAGE_G,ISOAREA_IMAGE_R,ISOAREA_IMAGE_I,ISOAREA_IMAGE_Z,ISOAREA_IMAGE_Y,BACKGROUND_G,BACKGROUND_R,BACKGROUND_I,BACKGROUND_Z,BACKGROUND_Y,NITER_MODEL_G,NITER_MODEL_R,NITER_MODEL_I,NITER_MODEL_Z,NITER_MODEL_Y,KRON_RADIUS_G,KRON_RADIUS_R,KRON_RADIUS_I,KRON_RADIUS_Z,KRON_RADIUS_Y,MAG_AUTO_G,MAG_AUTO_R,MAG_AUTO_I,MAG_AUTO_Z,MAG_AUTO_Y,MAGERR_AUTO_G,MAGERR_AUTO_R,MAGERR_AUTO_I,MAGERR_AUTO_Z,MAGERR_AUTO_Y,WAVG_MAG_PSF_G,WAVG_MAG_PSF_R,WAVG_MAG_PSF_I,WAVG_MAG_PSF_Z,WAVG_MAG_PSF_Y,WAVG_MAGERR_PSF_G,WAVG_MAGERR_PSF_R,WAVG_MAGERR_PSF_I,WAVG_MAGERR_PSF_Z,WAVG_MAGERR_PSF_Y,FLUX_AUTO_G,FLUX_AUTO_R,FLUX_AUTO_I,FLUX_AUTO_Z,FLUX_AUTO_Y,FLUXERR_AUTO_G,FLUXERR_AUTO_R,FLUXERR_AUTO_I,FLUXERR_AUTO_Z,FLUXERR_AUTO_Y,WAVG_FLUX_PSF_G,WAVG_FLUX_PSF_R,WAVG_FLUX_PSF_I,WAVG_FLUX_PSF_Z,WAVG_FLUX_PSF_Y,WAVG_FLUXERR_PSF_G,WAVG_FLUXERR_PSF_R,WAVG_FLUXERR_PSF_I,WAVG_FLUXERR_PSF_Z,WAVG_FLUXERR_PSF_Y,CLASS_STAR_G,CLASS_STAR_R,CLASS_STAR_I,CLASS_STAR_Z,CLASS_STAR_Y,SPREAD_MODEL_G,SPREAD_MODEL_R,SPREAD_MODEL_I,SPREAD_MODEL_Z,SPREAD_MODEL_Y,WAVG_SPREAD_MODEL_G,WAVG_SPREAD_MODEL_R,WAVG_SPREAD_MODEL_I,WAVG_SPREAD_MODEL_Z,WAVG_SPREAD_MODEL_Y,SPREADERR_MODEL_G,SPREADERR_MODEL_R,SPREADERR_MODEL_I,SPREADERR_MODEL_Z,SPREADERR_MODEL_Y,WAVG_SPREADERR_MODEL_G,WAVG_SPREADERR_MODEL_R,WAVG_SPREADERR_MODEL_I,WAVG_SPREADERR_MODEL_Z,WAVG_SPREADERR_MODEL_Y,d2d_des
0,588015509807825051,00:14:43.64,+00:26:38.7,59,0.051,0.898,0.034,0.017,0.0,0.0,0.949,0.013,0.987,1,0,0,3.681833333333333,0.4440833333333333,3.68184263,0.44407131,18.940731,17.734182,17.102877,16.762923999999998,16.496769,3325,41,5,132,10.307761,179709716,DES0014+0043,4521,18086,4630261,74084181,1185346897,3.681842,0.44412,3.68184203,0.44411993,103.69437408,-61.04901505,2914.13280602,1079.69099103,13.27540684,0.02433843,11.39407921,0.02041309,53.74932098,-34.67045593,3.5,0.02571,17.42098808,16.93209457,16.66462898,16.53072929,16.40196991,19.57638359,19.39682388,19.23370361,19.10473061,18.45572853,2,0,8,2,0,1,2,0,2,2,0,3,2,0,3,2913.80932393,2913.94506946,2914.02234964,2914.19179866,2914.27966285,1079.81996939,1079.68448071,1079.70246985,1079.51890089,1079.8697781,92.62669317,67.3109276,59.14990561,54.01279759,61.99838009,89.2886508,63.36684414,55.36391911,50.6681219,58.67108163,-1.71242124,0.9067542,1.19620011,1.38164354,1.75969861,0.00041366,0.00046673,0.0005667,0.0011697,0.01758229,0.00041426,0.00045588,0.00056171,0.00117475,0.01725688,8.3e-07,2.78e-06,1.29e-06,2.7e-06,1.055e-05,9.66172409,8.21641064,7.71337652,7.38306904,7.92189074,9.4109745,7.94785309,7.41738796,7.08316374,7.61006594,-22.86766815,12.34659863,16.14458656,19.78133202,23.30356789,0.02036766,0.02161941,0.02381195,0.03429177,0.13259953,0.02032432,0.0213356,0.02369381,0.03418376,0.13136415,54.78700256,13.58583641,13.66439056,66.52326965,1.85462964,16.79301071,14.67659187,13.91237259,13.3661375,14.22103786,21.07870674,14.99820042,13.20692444,13.10890007,28.38462639,4743,4416,4160,3476,1957,0.01114866,0.00218389,-0.09597663,-0.19484344,-0.08066782,37,59,49,61,56,3.5,3.5,3.5,3.5,3.5,17.50290108,16.98711395,16.7049675,16.56147766,16.42891312,0.00161284,0.00230617,0.00272019,0.00433502,0.01422417,19.65829659,19.45184326,19.27404213,19.13547897,18.48267174,0.00245855,0.00537746,0.00401451,0.00486179,0.01249365,99733.078125,160381.625,207975.890625,237360.96875,268184.96875,148.11547852,340.57754517,520.93426514,947.48181152,3512.62255859,13698.76953125,16567.71484375,19515.6640625,22172.18554688,40451.1796875,31.02062035,82.05976868,72.16152954,99.28756714,465.49050903,0.02858575,0.02861526,0.02860967,0.02841561,0.00042862,0.02933952,0.02518455,0.02499835,0.02518717,0.02973402,0.02669172,0.02503934,0.02385922,0.02579463,0.027036,0.00011679,0.00012301,0.00014133,0.00019333,0.00070122,0.00012451,0.00026355,0.00018662,0.00025915,0.00063933,0.17529867133255572
1,587731187279265981,00:14:52.45,+00:38:03.3,32,0.031,0.969,0.0,0.0,0.0,0.0,0.969,0.011,0.989,1,0,0,3.718541666666667,0.6342500000000001,3.71854193,0.63426034,18.322136,17.131935000000002,16.294615,15.877648,15.869076000000002,2662,40,5,307,6.242424,179699771,DES0014+0043,4521,18087,4630444,74087109,1185393754,3.7186,0.634291,3.71859979,0.63429103,103.88116455,-60.87785339,2411.09862513,3682.85068523,10.71278381,0.01326314,9.05331898,0.01143866,-44.55573654,46.93058395,3.5,0.02548,16.67467308,16.04123688,15.79181576,15.56921959,15.42482567,18.59797478,18.72441864,18.41874123,17.94269753,17.17236328,2,0,3,2,0,1,2,0,2,2,0,1,2,0,1,2410.96591907,2411.04336284,2411.087951,2411.17226842,2411.16806129,3682.46765375,3682.75572051,3682.8798298,3682.88914709,3682.95436677,46.43874722,42.1881809,41.29230209,41.31456617,46.40591287,45.01232299,40.28991734,39.50658728,39.87581101,46.04517965,6.13017792,6.33148967,6.27811946,5.98646815,5.8109976,6.818e-05,0.00018776,0.00011084,0.0001695,0.00199821,6.584e-05,0.0001801,0.00010756,0.00016714,0.00199042,3.89e-06,1.127e-05,4.8e-06,3.66e-06,1.52e-05,7.20396137,6.9022665,6.83671951,6.8282299,7.21382999,6.28919792,5.90227175,5.83593655,5.87925625,6.35702372,41.68189621,40.73723602,40.95291138,41.57389069,44.1110878,0.00843051,0.01399429,0.01068978,0.01312135,0.04483311,0.00793389,0.01311596,0.01020453,0.01282468,0.04448165,36.64408875,35.61651993,35.57956696,36.04346466,37.81658554,11.4771204,11.063097,11.06097889,11.15706635,11.84008408,22.85189819,22.06284332,20.36832619,19.19051743,20.51988411,3578,3241,3388,3287,2383,0.04391604,-0.01162502,0.02616802,-0.12134518,1.25674391,43,46,46,42,30,3.5,3.5,3.5,3.5,3.5,16.75585175,16.09576416,15.83179379,15.5996933,15.45152855,0.00097032,0.00172078,0.00140003,0.00179264,0.0056409,18.67915344,18.77894592,18.45871925,17.97317123,17.19906616,0.00199641,0.00233776,0.00224943,0.0035612,0.00750989,198453.59375,364497.03125,464817.375,575602.5,659764.0,177.31509399,577.55078125,599.22650146,950.13653564,3426.94238281,33755.0234375,30790.83398438,41353.50390625,64674.25,131939.15625,62.06965256,66.29961395,85.67923737,212.13774109,912.63549805,0.11499771,0.02872264,0.0286267,0.02862638,0.02819915,0.03550491,0.02893733,0.0264604,0.02776082,0.03009295,0.03233573,0.03007721,0.02687661,0.02838426,0.02789937,7.878e-05,0.00014692,0.0001051,0.00011532,0.00032129,0.00011198,0.00018234,0.00011306,0.00019079,0.00038861,0.23639002635093592
2,587731187279331410,00:15:05.15,+00:38:34.6,30,0.0,0.933,0.0,0.067,0.0,0.0,1.0,0.0,1.0,1,0,0,3.771458333333333,0.6429444444444444,3.7714654,0.64295084,18.254757,16.681176999999998,15.949219,15.54559,15.248342999999998,2662,40,5,308,9.747895,179698471,DES0014+0043,4521,18087,4630439,74087036,1185392586,3.771392,0.642989,3.77139187,0.6429889,103.99017334,-60.88482285,1688.50886678,3801.94050769,17.86785126,0.02299347,13.48639202,0.01542747,74.62296295,10.87680435,3.5,0.0254,16.39440727,15.69979763,15.42310143,15.1843586,15.05282879,18.74999428,18.59043121,18.19055176,17.76962471,17.19049835,2,0,4,2,1,1,2,0,2,2,0,2,2,0,2,1689.1462836,1688.73840677,1688.53564844,1688.53034535,1688.61862829,3801.4667263,3801.79169388,3801.91818538,3801.99529852,3801.94895464,130.82997596,108.26588324,97.17093723,93.68386768,100.74665869,128.41892318,108.69526131,99.21284336,96.14711813,103.56524652,-23.95773528,-21.89517613,-20.07903223,-19.04717523,-18.60471984,0.00026449,0.00057171,0.0003087,0.00046777,0.00525946,0.00026925,0.00058428,0.00031369,0.00046922,0.00527561,-9.92e-06,-2.309e-05,-9.06e-06,-6.93e-06,-2.854e-05,12.3940506,11.4182663,10.87643623,10.67719269,10.99154091,10.27795696,9.30507088,8.83668041,8.70795822,9.13772011,-43.55968475,-45.28089142,-46.45539856,-46.8498497,-47.16592026,0.01664549,0.02453422,0.01790497,0.02180504,0.07278188,0.01602107,0.02353853,0.01737247,0.02148326,0.07237312,-51.75054169,-52.60948563,-52.70225143,-47.97131348,-52.90203476,19.89634895,18.79952431,18.12164307,17.9112587,18.35914612,31.97979355,15.62719059,12.07210255,12.33191872,19.6603508,7724,6650,7053,6550,4292,0.02517178,-0.03962671,0.05346752,-0.07773216,0.33150467,57,37,69,52,52,3.5,3.5,3.5,3.5,3.5,16.47533226,15.75415325,15.46295357,15.21473694,15.07944775,0.00114477,0.00190187,0.00152457,0.00192892,0.0062715,18.83091927,18.64478683,18.2304039,17.80000305,17.21711731,0.00184995,0.00157834,0.00195876,0.00207251,0.00531415,256961.03125,499273.8125,652857.9375,820550.625,929439.0,270.8677063,874.3604126,916.50921631,1457.43591309,5367.37988281,29351.63476562,34840.5625,51031.5234375,75857.53125,129763.625,50.01282501,50.64944839,92.06814575,144.80545044,635.1505127,0.02862537,0.02862659,0.02862651,0.02862428,0.02690199,0.0270279,0.02207893,0.02200636,0.02373531,0.02649582,0.02531782,0.02503838,0.02329689,0.02398234,0.02418623,8.99e-05,0.00013162,8.831e-05,9.495e-05,0.0002891,9.837e-05,0.00016419,9.724e-05,0.00010669,0.00027941,0.2978022001660332
3,588015507660537942,00:16:15.28,-01:12:13.9,35,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,0,0,4.063666666666666,-1.2038611111111108,4.06369003,-1.20386761,19.556866,17.558266,16.567518,16.020697,15.583069,3325,41,1,135,8.639339999999999,192231043,DES0017-0124,4520,18081,4628822,74061160,1184978569,4.063635,-1.20382,4.06363477,-1.2038197,103.43621826,-62.73622513,7731.37101288,7837.85986308,20.44244576,0.02606306,4.30257607,0.00669575,-21.37822723,68.2154541,3.5,0.04806,17.43447685,16.56794739,16.14139938,15.81780815,15.61188698,19.09067154,18.50615692,18.04439354,17.55900574,17.02813721,2,0,2,2,0,1,2,0,2,2,0,3,2,0,4,7731.37519299,7731.38657426,7731.36082678,7731.44789115,7731.49463182,7837.97685865,7837.96963738,7837.87148888,7837.72944833,7837.79208907,29.29920161,18.71681678,15.76704826,15.14593149,22.4338209,73.15115449,48.98189166,41.83203132,38.48211898,47.31252946,18.71261618,12.75862139,10.88730935,9.70106671,10.41975248,0.00058236,0.0002636,0.00010263,0.0001924,0.00134948,0.0006335,0.00029195,0.00011131,0.0002014,0.00137394,2.126e-05,1.171e-05,3.59e-06,3.67e-06,1.016e-05,8.94710541,7.32411718,6.76618624,6.47982883,7.14842415,4.73282814,3.74913573,3.43770337,3.41172481,4.31814575,69.76052856,69.9324646,70.06235504,70.12962341,70.02448273,0.02532167,0.0172092,0.01061142,0.01423751,0.03711624,0.02397248,0.01610547,0.01006662,0.01382372,0.03668528,70.13019562,70.22160339,70.22605133,70.39617157,70.13827515,14.19445992,11.93842983,11.07432747,10.58218956,11.45539284,22.82440758,16.18359947,15.52615166,15.62981987,19.44148254,3280,3091,3251,2829,2363,-0.01491965,-0.05014567,-0.05665094,-0.12923098,-0.00086436,32,30,52,35,35,3.5,3.5,3.5,3.5,3.5,17.58759689,16.67079544,16.21680641,15.87528801,15.66225433,0.00203822,0.00192011,0.00138386,0.00207298,0.00469724,19.24379158,18.60900497,18.11980057,17.6164856,17.07850456,0.00328377,0.0030759,0.00180655,0.00169189,0.00350142,92248.8828125,214625.875,326044.84375,446565.03125,543373.25,173.13362122,379.47021484,415.46972656,852.41479492,2350.2355957,20067.05078125,36007.91015625,56504.1015625,89826.7890625,147434.171875,60.69418716,102.01423645,94.02017975,139.98066711,475.4803772,0.02862088,0.0286291,0.02862798,0.02863265,0.02857134,0.02209843,0.02225545,0.02088835,0.02108099,0.02315124,0.01966863,0.02163519,0.02079711,0.02122962,0.02005773,0.0001145,9.66e-05,5.598e-05,7.068e-05,0.00018895,0.00016226,0.00015759,8.841e-05,8.595e-05,0.00017874,0.26192755677978036
4,588015507661324401,00:23:33.88,-01:12:44.4,62,0.048,0.0,0.016,0.935,0.0,0.0,0.952,0.013,0.987,1,0,0,5.891166666666668,-1.2123333333333333,5.89116183,-1.2123398,20.045967,18.221958,17.397932,16.903048000000002,16.497723,3325,41,1,147,9.579029,199486836,DES0022-0124,4515,18061,4623780,73980493,1183687898,5.891072,-1.212289,5.89107223,-1.21228945,107.30644226,-63.23529053,2267.83239523,7721.92187215,17.38095093,0.02351066,3.60793114,0.00553746,17.41213989,-72.47962952,3.5,0.02697,17.92741203,17.16470337,16.78611565,16.49735832,16.34723282,98.91407013,98.94228363,19.05046654,98.96774292,98.97173309,2,0,0,2,0,0,2,0,3,2,0,0,2,0,0,2267.8241153,2267.81746698,2267.85547545,2267.9106797,2267.82401547,7722.15638927,7721.93754421,7721.88407337,7721.9480134,7722.14431681,25.30279854,17.93968138,15.3147353,15.24069892,20.06933115,85.65543965,63.30759832,54.63838507,51.59819861,56.52876646,-20.4006155,-15.57361643,-13.61847538,-12.45656214,-12.03062347,0.00101807,0.00032054,0.00034156,0.00055526,0.0035597,0.00112668,0.00035156,0.00036632,0.00057864,0.00361965,-3.631e-05,-1.047e-05,-8.84e-06,-8.01e-06,-2.017e-05,9.58667374,8.25463963,7.67425108,7.4469142,7.75504446,4.36507893,3.62052464,3.32550573,3.37377667,4.05676985,-72.96972656,-72.7642746,-72.64608002,-72.79000854,-73.28868103,0.03372982,0.01883522,0.01921347,0.02410643,0.06021467,0.03173401,0.01781385,0.01840446,0.02351134,0.05961161,-73.1184845,-72.98564148,-72.23620605,-72.7919693,-73.03526306,13.83080769,12.19138813,11.44295406,11.09772205,11.47164059,47.53679276,36.20541382,30.96841812,30.246912,32.91691971,1968,1930,1823,1707,1458,0.00273595,-0.01859208,-0.12996404,-0.19480562,0.01083498,25,41,59,41,20,3.5,3.5,3.5,3.5,3.5,18.01333809,17.22241974,16.82843208,16.52961349,16.37549782,0.00251501,0.00182499,0.00202643,0.00275581,0.00649688,99.0,99.0,19.09278297,99.0,99.0,99.0,99.0,0.00289635,99.0,99.0,62325.34375,129131.375,185620.890625,244429.9375,281709.15625,144.33583069,217.00180054,346.36004639,620.26074219,1685.29602051,-99.0,-99.0,23061.46484375,-99.0,-99.0,-99.0,-99.0,61.52159119,-99.0,-99.0,0.02859327,0.02862718,0.02862682,0.02862774,0.02645135,0.02438633,0.02613007,0.02746865,0.02808599,0.02579652,-99.0,-99.0,0.02737684,-99.0,-99.0,0.00015456,0.00010925,0.00012079,0.0001469,0.00031417,-99.0,-99.0,0.00014785,-99.0,-99.0,0.37145400758533026
5,587731187283722406,00:55:31.86,+00:43:22.8,17,0.059,0.0,0.235,0.706,0.0,0.0,0.941,0.01,0.99,1,0,0,13.88275,0.7230000000000001,13.88274811,0.72300672,19.738705,18.263105,17.492898999999998,17.048269,16.742989,2662,40,5,375,5.857985,283810130,DES0056+0043,4507,18028,4615327,73845244,1181523918,13.882735,0.723036,13.88273472,0.72303622,125.12119293,-62.13131332,9871.63568794,4897.75857607,12.00534725,0.01905049,4.23118353,0.00749399,7.24900055,-84.11135101,3.5,0.03012,18.13586426,17.36193657,17.08052826,16.79550743,16.63801193,19.68204498,19.30919075,18.83987617,98.963974,98.96843719,2,0,2,2,0,1,2,0,2,2,0,0,2,0,0,9871.65751835,9871.66787003,9871.66702979,9871.6537436,9871.50781098,4897.91253542,4897.76511372,4897.76184213,4897.76787649,4897.86708432,17.96939317,14.95244747,13.34504498,12.45623529,12.74117992,53.31008952,45.8663458,41.61744734,39.06334378,39.10982521,-5.34612972,-4.48680533,-3.86522978,-3.66840662,-3.48705753,0.00071927,0.00025021,0.00023318,0.00038203,0.00449513,0.00076616,0.0002532,0.00024814,0.00039662,0.00462015,-4.011e-05,-3.51e-06,-1.93e-06,-2.44e-06,-1.075e-05,7.3553462,6.81941271,6.49125195,6.28966236,6.28992605,4.14467955,3.78343844,3.58135986,3.45828366,3.50540113,-81.58345795,-81.90658569,-82.3537674,-82.29199982,-82.59266663,0.02809234,0.01598494,0.01576034,0.01992542,0.06797842,0.02638657,0.01574445,0.01526229,0.01953547,0.06703892,-60.15505981,-56.53490448,-82.76094055,-80.74349213,-85.11963654,10.53612137,9.90420055,9.48909283,9.24896812,9.22864723,30.88915062,27.47935867,25.50227737,24.22312546,25.35192299,1554,1680,1580,1447,948,0.05894712,0.03380358,-0.26684535,-0.41896391,0.61251175,35,22,39,30,28,3.5,3.5,3.5,3.5,3.5,18.23182678,17.42639351,17.12778664,16.83153152,16.66957855,0.00312817,0.00205621,0.00221864,0.00299737,0.01032122,19.77800751,19.37364769,18.88713455,99.0,99.0,0.00634258,0.00486179,0.00368017,99.0,99.0,50964.66015625,107014.515625,140891.59375,185091.75,214866.4375,146.80117798,202.61880493,287.83352661,510.8548584,2042.06604004,12268.65917969,17804.94921875,27870.58398438,-99.0,-99.0,71.6726532,79.73096466,94.47221375,-99.0,-99.0,0.02860286,0.0286257,0.02862554,0.02862138,0.02721487,0.02506039,0.02444201,0.02467234,0.02805218,0.02748503,0.02562049,0.02868071,0.02749433,-99.0,-99.0,0.00016942,0.00010541,0.00010448,0.00014648,0.00048643,0.00032197,0.00026804,0.00019416,-99.0,-99.0,0.11549006101601178
6,588015509814575264,01:16:23.62,+00:26:44.9,32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,19.098416666666665,0.4458055555555556,19.09841095,0.44578875,17.407682,15.970185,15.279523,14.908537,14.668081,3325,41,5,235,8.187572,304368035,DES0116+0043,4502,18009,4610549,73768793,1180300696,19.098345,0.44582,19.09834511,0.44581956,136.21836853,-61.7804718,6888.155062,1102.9525768,16.18844604,0.01319692,9.89765453,0.00793322,-39.61125946,51.73115921,3.5,0.03013,15.94005299,15.37492561,15.15002537,14.93727016,14.79322624,17.98391724,17.39538002,17.19020081,17.01997948,16.44353867,2,0,4,2,0,2,2,0,3,2,0,3,2,0,3,6888.23724786,6888.26315804,6888.06212345,6888.03561993,6887.98277319,1102.62346279,1102.9139132,1102.95068332,1102.92624861,1102.97209682,76.6912222,56.27475954,45.84064595,41.37874337,48.35483345,79.21042824,58.06004743,46.88910371,42.23527324,49.3520241,17.63047613,12.54916033,9.71039727,8.53975986,9.25236257,7.135e-05,5.36e-05,4.351e-05,6.984e-05,0.00043039,7.109e-05,5.326e-05,4.321e-05,6.95e-05,0.00043307,4.12e-06,2.19e-06,1.27e-06,1.39e-06,3.68e-06,9.77886677,8.35154343,7.48928642,7.09630203,7.62359619,7.76372385,6.67731476,6.05312634,5.76684618,6.29187107,47.0432663,47.03434753,46.54509354,46.4354744,46.54229736,0.00867997,0.00745816,0.00668089,0.00842998,0.02087211,0.00819105,0.00715739,0.00648719,0.00826243,0.02068375,44.09288025,42.77675247,41.62639236,41.49631882,54.99072266,15.87441063,14.06364632,12.93770695,12.38748264,13.08789253,25.26826668,12.52448368,10.0138092,8.70836163,12.73905563,6963,6610,6321,5623,4443,0.03607228,0.09071146,0.08376036,0.21494183,0.24738553,58,38,45,52,58,3.5,3.5,3.5,3.5,3.5,16.03604698,15.43940353,15.197299,14.9733057,14.8248024,0.00071887,0.00080558,0.00086731,0.00121923,0.00276018,18.07991219,17.45985794,17.23747444,17.05601501,16.47511482,0.00127487,0.00123745,0.00096356,0.00111726,0.00248507,385106.84375,667173.0625,833835.5,1024891.0625,1175111.0,254.91784668,494.90136719,665.92687988,1150.61975098,2986.66748047,58618.53125,103766.4609375,127353.25,150519.984375,257012.390625,68.83217621,118.26964569,113.02629089,154.89505005,588.27862549,0.02862671,0.02862773,0.02862753,0.0286275,0.02862112,0.02623371,0.02301789,0.02289063,0.0231727,0.02588699,0.02450984,0.02193324,0.02144663,0.02327178,0.02250976,6.109e-05,4.886e-05,4.314e-05,5.335e-05,0.00011975,7.03e-05,6.982e-05,5.18e-05,6.352e-05,0.00013571,0.2627186592776586
7,587731513679675433,01:16:35.67,+00:45:31.6,26,0.0,0.885,0.038,0.077,0.0,0.0,1.0,0.0,1.0,1,0,0,19.148625,0.7587777777777778,19.14862289,0.7587857,17.319891000000002,16.103117,15.569597,15.246206,15.023864,2738,40,5,46,10.608974,304355627,DES0116+0043,4503,18014,4611600,73785602,1180569632,19.14858,0.758868,19.14858024,0.75886799,136.18725586,-61.46376419,6200.45186861,5388.05269727,17.16985893,0.01193974,13.57312107,0.00968011,-45.15979004,57.28497314,3.5,0.03117,15.9881897,15.44773102,15.23195171,15.03677654,14.91617298,18.36384583,18.11249542,17.98158455,17.86032867,17.43508911,0,0,4,0,0,1,0,0,3,0,0,4,0,0,3,6200.41839797,6200.41656756,6200.50335303,6200.54521549,6200.53192707,5388.58164452,5388.36483898,5388.24986648,5388.17099982,5388.18709719,124.74311229,117.56325952,113.2817553,110.53406523,117.25545303,112.28320057,106.10870744,102.91748983,100.00675097,108.42872926,18.79176902,17.80875187,17.6648587,17.02113585,17.10009194,0.00012315,0.00011309,0.00012848,0.00030658,0.00216286,0.00011649,0.00011596,0.0001271,0.00030435,0.00215563,4.32e-06,3.7e-07,1.97e-06,2.94e-06,1.029e-05,11.76055717,11.42554283,11.24761772,11.09445095,11.42376995,9.93557262,9.6503334,9.47049809,9.35168362,9.75610828,35.82915497,36.08613205,36.82525635,36.40808487,37.7641716,0.01119279,0.01077043,0.01139629,0.01756744,0.04658482,0.01069409,0.01063228,0.01121186,0.01738737,0.04635019,26.19564629,82.83924866,35.28688812,34.61561584,35.32580185,18.73130226,18.36402512,18.16391945,18.00028038,18.54086876,23.95944977,12.53805447,11.68522739,10.05356598,22.32382011,7429,7413,7224,6582,5219,0.01632823,0.01423606,-0.05056269,-0.06395808,-0.08193319,46,41,42,42,26,3.5,3.5,3.5,3.5,3.5,16.08749771,15.51443481,15.28085709,15.07405567,14.94883919,0.000831,0.0008433,0.00094388,0.00150117,0.00379274,18.46315384,18.17919922,18.03049088,17.8976078,17.46775436,0.00156759,0.00256639,0.00157088,0.00186674,0.00504468,367282.78125,622624.5625,772070.75,934066.5,1048248.5,281.04086304,483.48226929,671.03417969,1291.1529541,3660.89526367,41184.94140625,53495.85546875,61348.45703125,69335.6640625,103014.5234375,59.46484756,126.45405579,88.76383972,119.21471405,478.65490723,0.02862593,0.02862577,0.02862527,0.02861943,0.02732375,0.01944874,0.01834692,0.02044479,0.02173351,0.02593967,0.01833207,0.01918695,0.01973345,0.02124214,0.0228987,6.215e-05,5.231e-05,5.69e-05,8.68e-05,0.00023285,7.764e-05,0.00014192,7.904e-05,9.879e-05,0.00025635,0.3340931787965327
